date,NH투자증권
2021-07-25,0.10385
2021-07-26,0.6345333333333333
2021-07-27,0.46842000000000006
2021-07-28,0.4760400000000001
2021-07-29,0.24207000000000006
2021-07-30,0.3315033333333332
2021-07-31,0.09309666666666667
2021-08-01,0.20252666666666672
2021-08-02,0.35890666666666665
2021-08-03,0.2794866666666667
2021-08-04,0.28431666666666666
2021-08-05,0.3425066666666666
2021-08-06,0.2966600000000001
2021-08-07,0.23341
2021-08-08,0.09303
2021-08-09,0.36917333333333335
2021-08-10,0.33590666666666663
2021-08-11,0.3910566666666666
2021-08-12,0.3660699999999999
2021-08-13,0.2111833333333333
2021-08-14,0.09245333333333333
2021-08-15,0.14454333333333336
2021-08-16,0.11642666666666665
2021-08-17,0.5311533333333333
2021-08-18,0.46757666666666664
2021-08-19,0.3613266666666667
2021-08-20,0.17081333333333334
2021-08-21,0.07474
2021-08-22,0.21882666666666667
2021-08-23,0.31435333333333326
2021-08-24,0.2653866666666667
2021-08-25,0.47148
2021-08-26,0.15840333333333337
2021-08-27,0.2506300000000001
2021-08-28,0.15504
2021-08-29,0.21132
2021-08-30,0.4017066666666667
2021-08-31,0.2435066666666667
2021-09-01,0.2814366666666667
2021-09-02,0.31609666666666664
2021-09-03,0.3911666666666667
2021-09-04,0.11806333333333333
2021-09-05,0.15590666666666667
2021-09-06,0.37940999999999997
2021-09-07,0.3346166666666667
2021-09-08,0.2807766666666666
2021-09-09,0.37717000000000006
2021-09-10,0.32675333333333334
2021-09-11,0.12897999999999996
2021-09-12,0.23803333333333337
2021-09-13,0.40475
2021-09-14,0.4443566666666667
2021-09-15,0.4280699999999999
2021-09-16,0.37046333333333337
2021-09-17,0.2387233333333333
2021-09-18,0.17018333333333333
2021-09-19,0.12383999999999998
2021-09-20,0.29508000000000006
2021-09-21,0.21986333333333336
2021-09-22,0.08806666666666667
2021-09-23,0.28108000000000005
2021-09-24,0.09379666666666665
2021-09-25,0.21713666666666667
2021-09-26,0.10613333333333332
2021-09-27,0.22508333333333333
2021-09-28,0.27119000000000004
2021-09-29,0.4018366666666667
2021-09-30,0.5763266666666667
2021-10-01,0.5641933333333332
2021-10-02,0.13978333333333334
2021-10-03,0.10203999999999999
2021-10-04,0.03532
2021-10-05,0.31280666666666673
2021-10-06,0.26586333333333323
2021-10-07,0.14986666666666668
2021-10-08,0.4272566666666666
2021-10-09,0.20667
2021-10-10,0.1882666666666667
2021-10-11,0.1208833333333333
2021-10-12,0.28045000000000003
2021-10-13,0.2642666666666666
2021-10-14,0.2917
2021-10-15,0.4752133333333332
2021-10-16,0.21886999999999998
2021-10-17,0.1281266666666667
2021-10-18,0.42102999999999996
2021-10-19,0.43677666666666665
2021-10-20,0.33404666666666666
2021-10-21,0.4893199999999999
2021-10-22,0.5831933333333332
2021-10-23,0.1654433333333333
2021-10-24,0.05477333333333333
2021-10-25,0.4872166666666667
2021-10-26,0.5069733333333333
2021-10-27,0.3286633333333333
2021-10-28,0.5299033333333332
2021-10-29,0.5565433333333334
2021-10-30,0.17290333333333333
2021-10-31,0.16540999999999997
2021-11-01,0.22233999999999995
2021-11-02,0.43851666666666655
2021-11-03,0.3269633333333333
2021-11-04,0.3392066666666667
2021-11-05,0.3682566666666666
2021-11-06,0.19161333333333336
2021-11-07,0.24353
2021-11-08,0.4537966666666666
2021-11-09,0.2934033333333334
2021-11-10,0.2598033333333334
2021-11-11,0.40099666666666667
2021-11-12,0.32016666666666665
2021-11-13,0.20709666666666668
2021-11-14,0.30102333333333336
2021-11-15,0.31294666666666654
2021-11-16,0.4515433333333332
2021-11-17,0.3264733333333334
2021-11-18,0.2512266666666667
2021-11-19,0.34267666666666674
2021-11-20,0.13432000000000005
2021-11-21,0.17399000000000003
2021-11-22,0.2711766666666667
2021-11-23,0.37957333333333326
2021-11-24,0.5824199999999998
2021-11-25,0.37958333333333333
2021-11-26,0.35779666666666665
2021-11-27,0.18545666666666666
2021-11-28,0.19067333333333333
2021-11-29,0.3766266666666667
2021-11-30,0.3742466666666667
2021-12-01,0.36100333333333334
2021-12-02,0.3122533333333333
2021-12-03,0.32091333333333333
2021-12-04,0.12114999999999995
2021-12-05,0.19116333333333335
2021-12-06,0.3169166666666667
2021-12-07,0.4247933333333333
2021-12-08,0.41843
2021-12-09,0.3444000000000001
2021-12-10,0.21242666666666668
2021-12-11,0.14035666666666666
2021-12-12,0.09276666666666666
2021-12-13,0.3400066666666666
2021-12-14,0.27955
2021-12-15,0.2903466666666666
2021-12-16,0.2656766666666666
2021-12-17,0.1894566666666667
2021-12-18,0.07704666666666667
2021-12-19,0.09524999999999999
2021-12-20,0.5683166666666665
2021-12-21,0.29097666666666666
2021-12-22,0.5082199999999999
2021-12-23,0.4334633333333333
2021-12-24,0.3229433333333333
2021-12-25,0.16809
2021-12-26,0.12253666666666667
2021-12-27,0.3149333333333333
2021-12-28,0.3461166666666666
2021-12-29,0.24583000000000008
2021-12-30,0.29576333333333343
2021-12-31,0.25175666666666674
2022-01-01,0.0010133333333333327
2022-01-02,0.24487000000000006
2022-01-03,0.26871000000000006
2022-01-04,0.28090666666666664
2022-01-05,0.35647666666666655
2022-01-06,0.42980666666666667
2022-01-07,0.4306866666666666
2022-01-08,0.16157666666666665
2022-01-09,0.18100000000000002
2022-01-10,0.2853433333333334
2022-01-11,0.25678333333333336
2022-01-12,0.33207333333333333
2022-01-13,0.22989333333333334
2022-01-14,0.3266833333333333
2022-01-15,0.15252000000000002
2022-01-16,0.34353666666666677
2022-01-17,0.30834666666666666
2022-01-18,0.3174
2022-01-19,0.2849466666666667
2022-01-20,0.3817066666666667
2022-01-21,0.3276533333333333
2022-01-22,0.07095
2022-01-23,0.10745666666666667
2022-01-24,0.5711100000000001
2022-01-25,0.32837333333333335
2022-01-26,0.23264000000000004
2022-01-27,0.4913866666666665
2022-01-28,0.2840899999999999
2022-01-29,0.15753666666666669
2022-01-30,0.004589999999999996
2022-01-31,0.12245666666666666
2022-02-01,0.2374766666666666
2022-02-02,-0.08554333333333333
2022-02-03,0.32461333333333336
2022-02-04,0.3297366666666667
2022-02-05,0.11345666666666666
2022-02-06,0.28008333333333335
2022-02-07,0.47859333333333326
2022-02-08,0.33209
2022-02-09,0.25129666666666667
2022-02-10,0.3657566666666667
2022-02-11,0.35846333333333325
2022-02-12,0.11343
2022-02-13,0.12774
2022-02-14,0.48442999999999997
2022-02-15,0.3645133333333332
2022-02-16,0.29560999999999993
2022-02-17,0.36135
2022-02-18,0.21264000000000005
2022-02-19,0.12323333333333335
2022-02-20,0.13143666666666662
2022-02-21,0.18713666666666667
2022-02-22,0.2031633333333333
2022-02-23,0.29975333333333326
2022-02-24,0.39158666666666664
2022-02-25,0.35126666666666667
2022-02-26,-0.023916666666666673
2022-02-27,0.05075
2022-02-28,0.3497166666666667
2022-03-01,0.03447999999999999
2022-03-02,0.6283966666666665
2022-03-03,0.20219
2022-03-04,0.29042333333333337
2022-03-05,0.16270333333333337
2022-03-06,0.05192333333333332
2022-03-07,0.4871166666666666
2022-03-08,0.21096333333333334
2022-03-09,0.16584000000000004
2022-03-10,0.23995666666666673
2022-03-11,0.3810666666666666
2022-03-12,0.051459999999999985
2022-03-13,0.16196000000000002
2022-03-14,0.49809
2022-03-15,0.5489599999999999
2022-03-16,0.37771666666666676
2022-03-17,0.3438733333333334
2022-03-18,0.15555666666666668
2022-03-19,0.048266666666666666
2022-03-20,0.09042333333333336
2022-03-21,0.19435333333333335
2022-03-22,0.3663466666666666
2022-03-23,0.5476666666666665
2022-03-24,0.45704999999999996
2022-03-25,0.3716566666666667
2022-03-26,0.09275000000000001
2022-03-27,0.28588
2022-03-28,0.3228533333333333
2022-03-29,0.31388999999999995
2022-03-30,0.32243666666666665
2022-03-31,0.4717599999999999
2022-04-01,0.3266566666666667
2022-04-02,0.05537666666666666
2022-04-03,0.15211000000000002
2022-04-04,0.6908933333333335
2022-04-05,0.44136333333333344
2022-04-06,0.3732999999999999
2022-04-07,0.25927
2022-04-08,0.21923
2022-04-09,0.09607333333333333
2022-04-10,0.22241333333333332
2022-04-11,0.18532666666666664
2022-04-12,0.27465000000000006
2022-04-13,0.32921333333333325
2022-04-14,0.41278
2022-04-15,0.3372866666666667
2022-04-16,0.1736633333333333
2022-04-17,0.14088333333333333
2022-04-18,0.3852299999999999
2022-04-19,0.41606666666666664
2022-04-20,0.1389666666666667
2022-04-21,0.27585333333333334
2022-04-22,0.5969
2022-04-23,0.1560133333333333
2022-04-24,0.14482
2022-04-25,0.3458166666666666
2022-04-26,0.4045433333333333
2022-04-27,0.3960433333333333
2022-04-28,0.3813333333333333
2022-04-29,0.3525333333333333
2022-04-30,0.12371
2022-05-01,0.06265666666666667
2022-05-02,0.37561666666666677
2022-05-03,0.2532666666666667
2022-05-04,0.3856533333333332
2022-05-05,0.29137
2022-05-06,0.3587966666666667
2022-05-07,0.13149
2022-05-08,0.17220000000000005
2022-05-09,0.23321000000000003
2022-05-10,0.46630666666666654
2022-05-11,0.3678433333333332
2022-05-12,0.5699566666666667
2022-05-13,0.7040400000000001
2022-05-14,0.3602233333333332
2022-05-15,0.73688
2022-05-16,0.4359066666666667
2022-05-17,0.5386333333333333
2022-05-18,0.44364999999999993
2022-05-19,0.30435333333333336
2022-05-20,0.23856666666666665
2022-05-21,0.21242333333333333
2022-05-22,0.16188000000000002
2022-05-23,0.2445666666666667
2022-05-24,0.6228366666666665
2022-05-25,0.39498000000000005
2022-05-26,0.37456666666666677
2022-05-27,0.35661000000000004
2022-05-28,0.06368999999999998
2022-05-29,0.24272333333333335
2022-05-30,0.4536766666666666
2022-05-31,0.19316333333333333
2022-06-01,0.2235466666666667
2022-06-02,0.20114333333333334
2022-06-03,0.20478333333333337
2022-06-04,0.11214333333333334
2022-06-05,0.12206333333333333
2022-06-06,0.06601666666666665
2022-06-07,0.11929666666666668
2022-06-08,0.36190999999999995
2022-06-09,0.21608000000000002
2022-06-10,0.2662966666666667
2022-06-11,0.12855333333333333
2022-06-12,0.20006
2022-06-13,0.3049966666666667
2022-06-14,0.3565699999999999
2022-06-15,0.3006733333333333
2022-06-16,0.37029333333333325
2022-06-17,0.24448999999999999
2022-06-18,0.18197999999999995
2022-06-19,0.09496999999999998
2022-06-20,0.23015333333333343
2022-06-21,0.25207333333333337
2022-06-22,0.5347966666666666
2022-06-23,0.26669666666666664
2022-06-24,0.3325600000000001
2022-06-25,0.14746333333333334
2022-06-26,0.0698733333333333
2022-06-27,0.39039
2022-06-28,0.5801966666666666
2022-06-29,0.3154166666666666
2022-06-30,0.30256
2022-07-01,0.36230333333333326
2022-07-02,0.07539999999999998
2022-07-03,-0.10563333333333333
2022-07-04,0.1450566666666667
2022-07-05,0.19430333333333336
2022-07-06,0.1218033333333333
2022-07-07,0.34757999999999994
2022-07-08,0.25064
2022-07-09,0.18767666666666666
2022-07-10,0.17691666666666667
2022-07-11,0.28171000000000007
2022-07-12,0.21997666666666668
2022-07-13,0.36765666666666663
2022-07-14,0.23746333333333342
2022-07-15,0.3136666666666666
2022-07-16,0.26629
2022-07-17,0.24396
2022-07-18,0.2058033333333334
2022-07-19,0.37073999999999996
2022-07-20,0.4391933333333332
2022-07-21,0.2280366666666667
2022-07-22,0.2043866666666667
2022-07-23,0.10818333333333334
2022-07-24,0.11553
2022-07-25,0.5373266666666667
2022-07-26,0.5510666666666667
2022-07-27,0.22502666666666668
2022-07-28,0.3375066666666667
2022-07-29,0.2873233333333333
2022-07-30,0.15555666666666668
2022-07-31,0.13026666666666667
2022-08-01,0.29639666666666664
2022-08-02,0.3176699999999999
2022-08-03,0.20410666666666671
2022-08-04,0.34347
2022-08-05,0.11387333333333333
2022-08-06,-0.04079333333333333
2022-08-07,0.20380333333333336
2022-08-08,0.3840933333333333
2022-08-09,0.3223466666666666
2022-08-10,0.2511633333333333
2022-08-11,0.38795999999999997
2022-08-12,0.3471566666666666
2022-08-13,0.13056333333333334
2022-08-14,0.13648333333333335
2022-08-15,0.09164333333333333
2022-08-16,0.30022666666666675
2022-08-17,0.64715
2022-08-18,0.3022733333333333
2022-08-19,0.38920333333333335
2022-08-20,0.1552366666666667
2022-08-21,0.20347999999999997
2022-08-22,0.3145933333333334
2022-08-23,0.28443333333333337
2022-08-24,0.3138433333333334
2022-08-25,0.32088
2022-08-26,0.34943
2022-08-27,0.059763333333333314
2022-08-28,0.21216666666666664
2022-08-29,0.33977333333333326
2022-08-30,0.25261333333333336
2022-08-31,0.42938666666666664
2022-09-01,0.29823
2022-09-02,0.38545333333333337
2022-09-03,0.13342333333333337
2022-09-04,0.20655666666666672
2022-09-05,0.34528333333333333
2022-09-06,0.24295
2022-09-07,0.24482
2022-09-08,0.249487
2022-09-09,0.19912
2022-09-10,0.11610333333333335
2022-09-11,0.08781666666666667
2022-09-12,0.09751333333333335
2022-09-13,0.39504666666666655
2022-09-14,0.43806333333333314
2022-09-15,0.46573999999999977
2022-09-16,0.34473
2022-09-17,0.18706666666666663
2022-09-18,0.18630666666666665
2022-09-19,0.33325
2022-09-20,0.32758999999999994
2022-09-21,0.23621666666666666
2022-09-22,0.4098266666666665
2022-09-23,0.51983
2022-09-24,0.1689033333333333
2022-09-25,0.1399
2022-09-26,0.44071333333333323
2022-09-27,0.2504633333333334
2022-09-28,0.2109133333333333
2022-09-29,0.3323166666666667
2022-09-30,0.3065766666666667
2022-10-01,0.020646666666666664
2022-10-02,0.1670266666666667
2022-10-03,0.12860333333333335
2022-10-04,0.28933333333333333
2022-10-05,0.27082
2022-10-06,0.3417266666666667
2022-10-07,0.25529666666666667
2022-10-08,0.15651333333333337
2022-10-09,0.22342
2022-10-10,0.1835433333333333
2022-10-11,0.23477666666666674
2022-10-12,0.30527999999999994
2022-10-13,0.4890899999999999
2022-10-14,0.33567333333333327
2022-10-15,0.1556833333333333
2022-10-16,0.18202000000000004
2022-10-17,0.1662666666666667
2022-10-18,0.2720033333333334
2022-10-19,0.24947666666666674
2022-10-20,0.27100666666666673
2022-10-21,0.15339666666666668
2022-10-22,0.19961
2022-10-23,0.1809333333333333
2022-10-24,-0.005959999999999982
2022-10-25,0.3340733333333332
2022-10-26,0.36077333333333333
2022-10-27,0.31935333333333327
2022-10-28,0.6696866666666667
2022-10-29,0.18161333333333335
2022-10-30,0.20997000000000002
2022-10-31,0.33913333333333334
2022-11-01,0.35949333333333333
2022-11-02,0.20608666666666672
2022-11-03,0.36280999999999997
2022-11-04,0.30005333333333334
2022-11-05,0.18199333333333337
2022-11-06,0.13220333333333334
2022-11-07,0.3217933333333333
2022-11-08,0.25603000000000004
2022-11-09,0.28680999999999995
2022-11-10,0.22871333333333338
2022-11-11,0.25394666666666665
2022-11-12,0.2552866666666667
2022-11-13,0.14460333333333333
2022-11-14,0.33394999999999997
2022-11-15,0.3479466666666668
2022-11-16,0.17444333333333334
2022-11-17,0.41762999999999995
2022-11-18,0.3308233333333333
2022-11-19,0.09854666666666666
2022-11-20,0.08204333333333332
2022-11-21,0.4596233333333334
2022-11-22,0.21933666666666668
2022-11-23,0.42355666666666664
2022-11-24,0.39035666666666674
2022-11-25,0.35592333333333326
2022-11-26,0.07633333333333334
2022-11-27,0.11200333333333332
2022-11-28,0.2906733333333334
2022-11-29,0.37697666666666657
2022-11-30,0.4308966666666666
2022-12-01,0.4306566666666665
2022-12-02,0.38203666666666675
2022-12-03,0.12765
2022-12-04,0.10368333333333332
2022-12-05,0.24986000000000005
2022-12-06,0.2355533333333334
2022-12-07,0.2956633333333332
2022-12-08,0.13856666666666667
2022-12-09,0.21294333333333335
2022-12-10,0.16389333333333336
2022-12-11,-0.026189999999999995
2022-12-12,0.17805000000000007
2022-12-13,0.6558333333333334
2022-12-14,0.34798333333333337
2022-12-15,0.32614
2022-12-16,0.3421333333333333
2022-12-17,0.06706666666666666
2022-12-18,0.0916
2022-12-19,0.16877000000000003
2022-12-20,0.48178999999999983
2022-12-21,0.28826999999999997
2022-12-22,0.14924
2022-12-23,0.18228666666666662
2022-12-24,0.009456666666666669
2022-12-25,0.018193333333333322
2022-12-26,0.1270966666666667
2022-12-27,0.38520333333333334
2022-12-28,0.19485333333333335
2022-12-29,0.26241
2022-12-30,0.16951666666666673
2022-12-31,0.08152
2023-01-01,0.18627333333333332
2023-01-02,0.47531666666666655
2023-01-03,0.060303333333333334
2023-01-04,0.3257366666666667
2023-01-05,0.14503999999999997
2023-01-06,0.14112666666666668
2023-01-07,-0.005496666666666679
2023-01-08,0.03198333333333335
2023-01-09,0.28263
2023-01-10,0.3426966666666666
2023-01-11,0.41625999999999996
2023-01-12,0.3450466666666667
2023-01-13,0.3489433333333333
2023-01-14,0.08044000000000003
2023-01-15,0.17951333333333333
2023-01-16,0.31314333333333333
2023-01-17,0.09220333333333333
2023-01-18,0.31289999999999996
2023-01-19,0.24889666666666668
2023-01-20,0.4054066666666667
2023-01-21,0.12203666666666667
2023-01-22,0.17889333333333332
2023-01-23,0.2514700000000001
2023-01-24,0.12097333333333335
2023-01-25,0.27651000000000003
2023-01-26,0.38459000000000004
2023-01-27,0.32677333333333336
2023-01-28,-0.0034333333333333364
2023-01-29,0.18613333333333335
2023-01-30,0.16926333333333332
2023-01-31,0.17131000000000002
2023-02-01,0.7594700000000003
2023-02-02,0.48401666666666665
2023-02-03,0.4324166666666666
2023-02-04,0.09961666666666667
2023-02-05,0.03778333333333332
2023-02-06,0.28697333333333336
2023-02-07,0.3898866666666667
2023-02-08,0.32928666666666667
2023-02-09,0.3219666666666666
2023-02-10,0.4416299999999999
2023-02-11,0.13035666666666665
2023-02-12,0.14742999999999998
2023-02-13,0.2905100000000001
2023-02-14,0.5401066666666667
2023-02-15,0.3438233333333332
2023-02-16,0.3789566666666667
2023-02-17,0.5376299999999999
2023-02-18,0.23684666666666665
2023-02-19,0.17915666666666666
2023-02-20,0.5168566666666667
2023-02-21,0.4075333333333332
2023-02-22,0.2476266666666667
2023-02-23,0.34741666666666665
2023-02-24,0.26478666666666667
2023-02-25,0.02365333333333333
2023-02-26,0.20269333333333334
2023-02-27,0.30631333333333344
2023-02-28,0.37438666666666653
2023-03-01,0.16052
2023-03-02,0.4485733333333332
2023-03-03,0.3186
2023-03-04,0.035690000000000006
2023-03-05,0.04960333333333334
2023-03-06,0.24840999999999996
2023-03-07,0.28497333333333336
2023-03-08,0.31188000000000005
2023-03-09,0.3977266666666666
2023-03-10,0.3646666666666667
2023-03-11,0.15262999999999996
2023-03-12,0.06934999999999998
2023-03-13,0.3504399999999999
2023-03-14,0.2600333333333334
2023-03-15,0.29225666666666666
2023-03-16,0.3296733333333333
2023-03-17,0.3509033333333333
2023-03-18,0.17413666666666663
2023-03-19,0.25747666666666663
2023-03-20,0.2660633333333334
2023-03-21,0.19685666666666662
2023-03-22,0.46070666666666654
2023-03-23,0.4558966666666666
2023-03-24,0.4446033333333332
2023-03-25,0.08415333333333334
2023-03-26,0.04522999999999999
2023-03-27,0.24737333333333333
2023-03-28,0.21339666666666668
2023-03-29,0.24989000000000003
2023-03-30,0.23299000000000006
2023-03-31,0.43629333333333326
2023-04-01,0.16759333333333334
2023-04-02,0.07363333333333334
2023-04-03,0.3766766666666666
2023-04-04,0.13306666666666667
2023-04-05,0.3844799999999999
2023-04-06,0.2837866666666667
2023-04-07,0.31512666666666667
2023-04-08,0.11986
2023-04-09,0.14175666666666667
2023-04-10,0.34558
2023-04-11,0.31847999999999993
2023-04-12,0.5961733333333333
2023-04-13,0.3760766666666667
2023-04-14,0.35234333333333334
2023-04-15,0.12340333333333334
2023-04-16,0.16380333333333333
2023-04-17,0.3928866666666667
2023-04-18,0.22607333333333338
2023-04-19,0.36196333333333336
2023-04-20,0.4405833333333334
2023-04-21,0.30954333333333334
2023-04-22,0.07213333333333333
2023-04-23,0.06695000000000001
2023-04-24,0.5139666666666666
2023-04-25,0.20208333333333334
2023-04-26,0.2957900000000001
2023-04-27,0.48900666666666665
2023-04-28,0.5840933333333334
2023-04-29,0.19720666666666667
2023-04-30,0.19731333333333334
2023-05-01,0.2563733333333334
2023-05-02,0.49953
2023-05-03,0.5077233333333333
2023-05-04,0.33713
2023-05-05,0.2101033333333334
2023-05-06,0.013866666666666664
2023-05-07,0.2442566666666667
2023-05-08,0.36097999999999997
2023-05-09,0.42291666666666655
2023-05-10,0.38621999999999995
2023-05-11,0.47952333333333313
2023-05-12,0.6421033333333331
2023-05-13,0.32587333333333324
2023-05-14,0.6701933333333335
2023-05-15,0.53353
2023-05-16,0.4076033333333333
2023-05-17,0.35642333333333326
2023-05-18,0.39078333333333337
2023-05-19,0.5044366666666665
2023-05-20,0.17502333333333336
2023-05-21,0.19147333333333327
2023-05-22,0.4592299999999998
2023-05-23,0.33943999999999996
2023-05-24,0.34602666666666665
2023-05-25,0.3021466666666667
2023-05-26,0.21461000000000005
2023-05-27,0.26705000000000007
2023-05-28,0.32299666666666665
2023-05-29,0.24153999999999998
2023-05-30,0.31948000000000004
2023-05-31,0.3498866666666666
2023-06-01,0.6172200000000001
2023-06-02,0.3029299999999999
2023-06-03,0.22130333333333338
2023-06-04,0.26374666666666663
2023-06-05,0.18129666666666672
2023-06-06,0.21395
2023-06-07,0.42663999999999996
2023-06-08,0.42630999999999997
2023-06-09,0.4550299999999999
2023-06-10,0.10983333333333332
2023-06-11,0.2480433333333334
2023-06-12,0.42585333333333336
2023-06-13,0.2990633333333334
2023-06-14,0.29610000000000003
2023-06-15,0.27456
2023-06-16,0.25090666666666667
