date,기업은행
2021-08-03,0.2972666666666667
2021-08-04,-0.0174233333333333
2021-08-05,0.1184666666666666
2021-08-06,0.14484
2021-08-07,-0.0009133333333333
2021-08-08,0.2341433333333333
2021-08-09,0.2199
2021-08-10,0.2070266666666666
2021-08-11,0.1498866666666666
2021-08-12,0.0787099999999999
2021-08-13,0.14982
2021-08-14,0.0577066666666666
2021-08-15,-0.0786933333333333
2021-08-16,0.0846233333333333
2021-08-17,0.16088
2021-08-18,0.1339366666666666
2021-08-19,0.1950466666666666
2021-08-20,0.2026933333333333
2021-08-21,0.0709533333333333
2021-08-22,0.3099533333333333
2021-08-23,0.1408266666666666
2021-08-24,0.25378
2021-08-25,0.13642
2021-08-26,0.1452966666666666
2021-08-27,0.1658266666666666
2021-08-28,0.1717
2021-08-29,0.2322533333333333
2021-08-30,0.2005633333333333
2021-08-31,0.2452166666666666
2021-09-01,0.28454
2021-09-02,0.1511366666666666
2021-09-03,0.1951433333333333
2021-09-04,-0.0086533333333333
2021-09-05,0.1214066666666666
2021-09-06,0.1087966666666666
2021-09-07,0.1949766666666667
2021-09-08,0.3579066666666666
2021-09-09,0.1510933333333333
2021-09-10,0.1357066666666666
2021-09-11,0.0826333333333333
2021-09-12,0.0876066666666666
2021-09-13,0.2320833333333334
2021-09-14,0.22995
2021-09-15,0.3134866666666667
2021-09-16,0.1608233333333333
2021-09-17,0.2002933333333333
2021-09-18,0.0822666666666666
2021-09-19,0.22007
2021-09-20,0.2692733333333333
2021-09-21,0.2457366666666666
2021-09-22,0.0215466666666666
2021-09-23,0.0970566666666666
2021-09-24,0.1211999999999999
2021-09-25,-0.0273066666666666
2021-09-26,0.07356
2021-09-27,0.15266
2021-09-28,0.1739166666666667
2021-09-29,0.37349
2021-09-30,0.26517
2021-10-01,0.1064233333333333
2021-10-02,-0.0141566666666666
2021-10-03,0.08902
2021-10-04,0.1598233333333333
2021-10-05,0.2062233333333333
2021-10-06,0.0720333333333333
2021-10-07,-0.0092
2021-10-08,0.1794866666666666
2021-10-09,0.0473633333333333
2021-10-10,0.1118566666666666
2021-10-11,-0.0568666666666666
2021-10-12,0.1636633333333333
2021-10-13,0.25922
2021-10-14,0.1358233333333333
2021-10-15,0.1706666666666666
2021-10-16,0.0529433333333333
2021-10-17,0.0610266666666666
2021-10-18,0.1057566666666666
2021-10-19,0.1354133333333333
2021-10-20,0.1411666666666666
2021-10-21,0.16407
2021-10-22,0.1628533333333333
2021-10-23,0.0078166666666666
2021-10-24,0.05086
2021-10-25,0.1416533333333333
2021-10-26,0.2725600000000001
2021-10-27,0.3150966666666666
2021-10-28,0.2200799999999999
2021-10-29,0.1578366666666666
2021-10-30,0.2386266666666667
2021-10-31,0.1685033333333333
2021-11-01,0.08061
2021-11-02,0.0731866666666666
2021-11-03,0.2352233333333333
2021-11-04,0.16368
2021-11-05,0.1873733333333333
2021-11-06,0.24114
2021-11-07,0.1346733333333333
2021-11-08,0.19455
2021-11-09,0.0555066666666666
2021-11-10,0.13468
2021-11-11,0.1147033333333333
2021-11-12,0.1815966666666666
2021-11-13,0.13363
2021-11-14,0.07859
2021-11-15,0.1249066666666666
2021-11-16,0.0921333333333333
2021-11-17,0.1590766666666666
2021-11-18,0.1074766666666666
2021-11-19,0.0320666666666666
2021-11-20,0.0376233333333333
2021-11-21,0.2171466666666666
2021-11-22,0.0305
2021-11-23,-0.0073099999999999
2021-11-24,-0.13188
2021-11-25,0.1283333333333333
2021-11-26,0.1753833333333333
2021-11-27,-0.0369266666666666
2021-11-28,0.0479699999999999
2021-11-29,0.0682499999999999
2021-11-30,-0.0679966666666666
2021-12-01,-0.0046033333333333
2021-12-02,0.1442166666666667
2021-12-03,-0.01989
2021-12-04,0.0101533333333333
2021-12-05,0.0092299999999999
2021-12-06,0.0168733333333333
2021-12-07,0.08592
2021-12-08,0.11697
2021-12-09,0.2005733333333333
2021-12-10,-0.0128766666666666
2021-12-11,0.0894466666666666
2021-12-12,0.0599899999999999
2021-12-13,0.1525266666666667
2021-12-14,0.10435
2021-12-15,-0.0176466666666666
2021-12-16,0.3025066666666666
2021-12-17,0.2059333333333333
2021-12-18,-0.0695833333333333
2021-12-19,0.1469833333333333
2021-12-20,0.21696
2021-12-21,0.3141866666666665
2021-12-22,0.2151533333333333
2021-12-23,0.2135833333333333
2021-12-24,0.20805
2021-12-25,0.09107
2021-12-26,0.2282066666666667
2021-12-27,0.2170033333333333
2021-12-28,0.2363666666666667
2021-12-29,0.1433766666666666
2021-12-30,0.18635
2021-12-31,0.0700833333333333
2022-01-01,0.1464633333333333
2022-01-02,0.1646766666666666
2022-01-03,0.1676766666666666
2022-01-04,0.0942033333333333
2022-01-05,0.2187333333333333
2022-01-06,0.0125266666666666
2022-01-07,0.1168899999999999
2022-01-08,0.1931266666666667
2022-01-09,0.13989
2022-01-10,0.1429533333333333
2022-01-11,0.0258333333333333
2022-01-12,0.1716266666666666
2022-01-13,0.19632
2022-01-14,0.12263
2022-01-15,0.06073
2022-01-16,0.2305866666666666
2022-01-17,0.2499933333333333
2022-01-18,0.0634433333333333
2022-01-19,0.00707
2022-01-20,0.4495666666666666
2022-01-21,0.2900366666666666
2022-01-22,0.1064533333333333
2022-01-23,0.1793333333333333
2022-01-24,0.1335133333333333
2022-01-25,0.1152199999999999
2022-01-26,0.3238766666666666
2022-01-27,0.16545
2022-01-28,0.2252366666666667
2022-01-29,0.1695566666666667
2022-01-30,0.1556466666666666
2022-01-31,0.2926
2022-02-01,0.0948633333333333
2022-02-02,0.2876366666666667
2022-02-03,0.0706599999999999
2022-02-04,0.1826066666666666
2022-02-05,-0.0187099999999999
2022-02-06,0.15336
2022-02-07,0.1595033333333333
2022-02-08,0.26892
2022-02-09,0.1557833333333333
2022-02-10,0.2329566666666666
2022-02-11,0.2059533333333333
2022-02-12,0.1428666666666666
2022-02-13,0.0975733333333333
2022-02-14,0.0971833333333333
2022-02-15,0.1994833333333333
2022-02-16,-0.0139666666666666
2022-02-17,0.2266433333333333
2022-02-18,0.1341733333333333
2022-02-19,0.0571033333333333
2022-02-20,0.3373233333333333
2022-02-21,0.0607066666666666
2022-02-22,0.1513
2022-02-23,0.1375266666666666
2022-02-24,0.0195033333333333
2022-02-25,0.0965699999999999
2022-02-26,0.0628666666666666
2022-02-27,0.1047599999999999
2022-02-28,0.1900066666666667
2022-03-01,0.0757
2022-03-02,0.14109
2022-03-03,0.0865599999999999
2022-03-04,0.1628533333333333
2022-03-05,-0.0747966666666666
2022-03-06,0.1143833333333333
2022-03-07,0.1311
2022-03-08,0.0723166666666666
2022-03-09,0.1481499999999999
2022-03-10,0.06161
2022-03-11,-0.02762
2022-03-12,0.0436999999999999
2022-03-13,0.14284
2022-03-14,-0.01008
2022-03-15,0.0612033333333333
2022-03-16,0.1498166666666666
2022-03-17,0.0400033333333333
2022-03-18,0.1570733333333333
2022-03-19,0.0048666666666666
2022-03-20,0.1120666666666666
2022-03-21,0.10466
2022-03-22,0.1933933333333333
2022-03-23,0.0708733333333333
2022-03-24,0.06712
2022-03-25,0.1771799999999999
2022-03-26,0.05667
2022-03-27,0.1825899999999999
2022-03-28,0.1323333333333333
2022-03-29,0.0748366666666666
2022-03-30,0.0913133333333333
2022-03-31,0.0798666666666666
2022-04-01,0.1298733333333333
2022-04-02,0.16115
2022-04-03,0.2848
2022-04-04,0.0830866666666666
2022-04-05,0.1996066666666666
2022-04-06,0.0467299999999999
2022-04-07,0.0661933333333333
2022-04-08,0.1239833333333333
2022-04-09,0.0935933333333333
2022-04-10,0.1540266666666666
2022-04-11,0.1055766666666666
2022-04-12,0.08564
2022-04-13,0.0654166666666666
2022-04-14,0.22605
2022-04-15,0.19972
2022-04-16,0.1277299999999999
2022-04-17,0.1515733333333333
2022-04-18,0.2599833333333333
2022-04-19,0.1295466666666666
2022-04-20,0.2108799999999999
2022-04-21,0.1150399999999999
2022-04-22,0.14466
2022-04-23,0.0083333333333333
2022-04-24,0.0233533333333333
2022-04-25,0.3077866666666666
2022-04-26,0.2331266666666667
2022-04-27,0.21555
2022-04-28,0.0342533333333333
2022-04-29,0.1439766666666666
2022-04-30,0.0935833333333333
2022-05-01,0.0679633333333333
2022-05-02,0.20018
2022-05-03,0.1042533333333333
2022-05-04,0.1451966666666666
2022-05-05,0.1445533333333333
2022-05-06,0.3128266666666667
2022-05-07,0.0375833333333333
2022-05-08,0.2610633333333333
2022-05-09,0.2463966666666666
2022-05-10,0.04634
2022-05-11,0.2500366666666667
2022-05-12,0.1053066666666666
2022-05-13,0.1659966666666666
2022-05-14,0.1995966666666666
2022-05-15,0.1410733333333333
2022-05-16,0.2531166666666667
2022-05-17,0.1104366666666666
2022-05-18,0.2399733333333333
2022-05-19,0.3974899999999999
2022-05-20,0.1116833333333333
2022-05-21,0.0701933333333333
2022-05-22,0.1841033333333333
2022-05-23,0.0443999999999999
2022-05-24,0.2851
2022-05-25,0.1799466666666666
2022-05-26,0.0850066666666666
2022-05-27,0.1971533333333333
2022-05-28,-0.0097666666666666
2022-05-29,0.1665266666666666
2022-05-30,0.1446733333333333
2022-05-31,0.0917066666666666
2022-06-01,0.0017999999999999
2022-06-02,0.1711299999999999
2022-06-03,0.08881
2022-06-04,0.0180533333333333
2022-06-05,-0.0368133333333333
2022-06-06,0.1712133333333333
2022-06-07,0.1028566666666666
2022-06-08,0.0473433333333332
2022-06-09,0.2391633333333333
2022-06-10,0.1368866666666666
2022-06-11,0.0705433333333333
2022-06-12,0.2182566666666666
2022-06-13,0.1629266666666667
2022-06-14,0.0177766666666666
2022-06-15,0.1904966666666667
2022-06-16,0.2839433333333334
2022-06-17,0.0309633333333333
2022-06-18,0.0492233333333333
2022-06-19,-0.0255866666666666
2022-06-20,0.1581633333333333
2022-06-21,0.07274
2022-06-22,0.0835666666666666
2022-06-23,0.2349433333333333
2022-06-24,0.0999633333333333
2022-06-25,0.1536933333333333
2022-06-26,0.21738
2022-06-27,0.1445766666666666
2022-06-28,0.15913
2022-06-29,0.1960466666666666
2022-06-30,0.1241933333333333
2022-07-01,0.1902299999999999
2022-07-02,0.1005033333333333
2022-07-03,0.2712366666666667
2022-07-04,0.2457133333333333
2022-07-05,0.2220133333333333
2022-07-06,0.0863166666666666
2022-07-07,0.0873099999999999
2022-07-08,0.19421
2022-07-09,0.0934366666666666
2022-07-10,0.27482
2022-07-11,0.4521333333333333
2022-07-12,0.2528633333333333
2022-07-13,0.18068
2022-07-14,0.19461
2022-07-15,0.1331833333333333
2022-07-16,0.0800433333333333
2022-07-17,0.1785233333333333
2022-07-18,0.0042633333333333
2022-07-19,0.1177366666666666
2022-07-20,0.0564
2022-07-21,0.1270866666666667
2022-07-22,0.2647866666666666
2022-07-23,0.1389866666666666
2022-07-24,0.3433366666666667
2022-07-25,0.1918533333333333
2022-07-26,0.1609766666666666
2022-07-27,0.14283
2022-07-28,0.0300133333333333
2022-07-29,0.2373133333333333
2022-07-30,0.0787233333333333
2022-07-31,0.1883933333333333
2022-08-01,0.1207599999999999
2022-08-02,0.2316066666666666
2022-08-03,0.1976633333333333
2022-08-04,0.20447
2022-08-05,0.2298333333333333
2022-08-06,0.0677633333333333
2022-08-07,0.1595633333333333
2022-08-08,0.1420266666666666
2022-08-09,0.1687999999999999
2022-08-10,0.1686166666666667
2022-08-11,0.0930999999999999
2022-08-12,0.1004099999999999
2022-08-13,0.1091399999999999
2022-08-14,0.2563266666666666
2022-08-15,0.1825333333333333
2022-08-16,0.2670266666666667
2022-08-17,0.12683
2022-08-18,0.1371933333333333
2022-08-19,0.1498566666666666
2022-08-20,0.0654499999999999
2022-08-21,0.1437166666666666
2022-08-22,0.2263766666666667
2022-08-23,0.20028
2022-08-24,0.1896233333333333
2022-08-25,0.26188
2022-08-26,0.29371
2022-08-27,0.1213533333333333
2022-08-28,0.0855433333333333
2022-08-29,0.1896733333333333
2022-08-30,0.1318166666666666
2022-08-31,0.1938466666666666
2022-09-01,0.2782733333333333
2022-09-02,0.1679466666666666
2022-09-03,0.0803966666666666
2022-09-04,0.1942666666666666
2022-09-05,0.0620433333333333
2022-09-06,0.2770066666666667
2022-09-07,0.2145999999999999
2022-09-08,0.1975133333333333
2022-09-09,0.3444533333333333
2022-09-10,0.3082633333333333
2022-09-11,0.3245333333333333
2022-09-12,0.1720333333333333
2022-09-13,0.1196499999999999
2022-09-14,0.3006366666666667
2022-09-15,0.1855866666666666
2022-09-16,0.0948599999999999
2022-09-17,0.1480633333333333
2022-09-18,0.2177433333333333
2022-09-19,0.2345666666666666
2022-09-20,0.1623866666666666
2022-09-21,0.2841633333333332
2022-09-22,0.2492
2022-09-23,0.2090766666666667
2022-09-24,0.1714999999999999
2022-09-25,-0.04238
2022-09-26,0.1225799999999999
2022-09-27,0.12599
2022-09-28,0.20796
2022-09-29,0.1803666666666666
2022-09-30,0.26413
2022-10-01,0.0579033333333333
2022-10-02,0.0754966666666666
2022-10-03,0.2301166666666667
2022-10-04,0.2393433333333333
2022-10-05,0.20738
2022-10-06,0.2385333333333333
2022-10-07,0.1776633333333333
2022-10-08,0.13276
2022-10-09,0.07715
2022-10-10,0.0371499999999999
2022-10-11,0.14374
2022-10-12,0.2422399999999999
2022-10-13,0.2854566666666667
2022-10-14,0.2426566666666667
2022-10-15,0.1107566666666666
2022-10-16,0.1057566666666666
2022-10-17,0.1433333333333333
2022-10-18,0.14043
2022-10-19,0.0643999999999999
2022-10-20,0.1781433333333333
2022-10-21,0.19269
2022-10-22,0.0880966666666666
2022-10-23,-0.01677
2022-10-24,0.14797
2022-10-25,0.1621966666666666
2022-10-26,0.2653966666666666
2022-10-27,0.2419933333333333
2022-10-28,0.05204
2022-10-29,0.1621733333333333
2022-10-30,-0.0761133333333333
2022-10-31,-0.0060299999999999
2022-11-01,0.1199
2022-11-02,0.13448
2022-11-03,0.0049833333333333
2022-11-04,0.1628599999999999
2022-11-05,0.1216366666666666
2022-11-06,0.1253433333333333
2022-11-07,0.1323533333333333
2022-11-08,0.18373
2022-11-09,0.1530433333333333
2022-11-10,0.26467
2022-11-11,0.2094366666666667
2022-11-12,0.1559666666666667
2022-11-13,0.08753
2022-11-14,0.2721
2022-11-15,0.2219233333333333
2022-11-16,0.2156733333333333
2022-11-17,0.1087433333333333
2022-11-18,0.15662
2022-11-19,0.23468
2022-11-20,0.1358433333333333
2022-11-21,0.0851066666666666
2022-11-22,0.1653999999999999
2022-11-23,0.2543066666666667
2022-11-24,0.2506233333333333
2022-11-25,0.0816399999999999
2022-11-26,0.1240933333333333
2022-11-27,0.1410933333333333
2022-11-28,0.2751633333333334
2022-11-29,0.0854333333333333
2022-11-30,0.0855833333333333
2022-12-01,0.24417
2022-12-02,0.2589533333333333
2022-12-03,0.2762733333333333
2022-12-04,0.2041666666666666
2022-12-05,0.2041333333333333
2022-12-06,0.0313833333333333
2022-12-07,0.0987466666666666
2022-12-08,0.1682566666666667
2022-12-09,0.0741599999999999
2022-12-10,0.0141833333333333
2022-12-11,0.1940766666666666
2022-12-12,0.26055
2022-12-13,0.3406933333333333
2022-12-14,0.1212233333333333
2022-12-15,0.1107133333333333
2022-12-16,0.05261
2022-12-17,0.1426933333333333
2022-12-18,0.0626933333333333
2022-12-19,0.1590966666666666
2022-12-20,0.1157566666666667
2022-12-21,0.08951
2022-12-22,0.2707066666666666
2022-12-23,0.1685933333333333
2022-12-24,0.12725
2022-12-25,0.16707
2022-12-26,0.1459333333333333
2022-12-27,0.1988633333333333
2022-12-28,0.0523399999999999
2022-12-29,0.0765333333333333
2022-12-30,0.1235833333333333
2022-12-31,0.1274733333333333
