date,메리츠금융지주
2021-07-13,0.1004466666666666
2021-07-14,0.00897
2021-07-15,0.0502666666666666
2021-07-16,0.04206
2021-07-17,0.0
2021-07-18,0.0
2021-07-19,0.07872
2021-07-20,0.0789266666666666
2021-07-21,0.0043766666666666
2021-07-22,0.1073366666666666
2021-07-23,0.0563033333333333
2021-07-24,0.0
2021-07-25,0.0051033333333333
2021-07-26,-0.0013766666666666
2021-07-27,0.0353433333333333
2021-07-28,0.12622
2021-07-29,0.0858299999999999
2021-07-30,0.0430599999999999
2021-07-31,0.0
2021-08-01,0.0306966666666666
2021-08-02,0.15931
2021-08-03,0.0919033333333333
