date,미래에셋증권
2021-03-20,0.010796666666666668
2021-03-21,-0.002516666666666667
2021-03-22,0.25221
2021-03-23,0.3435333333333333
2021-03-24,0.3137233333333334
2021-03-25,0.4237833333333333
2021-03-26,0.42660333333333333
2021-03-27,0.12874333333333332
2021-03-28,0.13242
2021-03-29,0.34191000000000005
2021-03-30,0.27643
2021-03-31,0.3024033333333333
2021-04-01,0.2866633333333334
2021-04-02,0.1802666666666667
2021-04-03,0.031806666666666664
2021-04-04,0.11775333333333331
2021-04-05,0.34713333333333335
2021-04-06,0.26319000000000004
2021-04-07,0.2673500000000001
2021-04-08,0.40599999999999986
2021-04-09,0.2520566666666667
2021-04-10,0.10510666666666665
2021-04-11,0.04897333333333333
2021-04-12,0.3718366666666667
2021-04-13,0.20678000000000002
2021-04-14,0.41047999999999984
2021-04-15,0.2976566666666667
2021-04-16,0.16363333333333333
2021-04-17,0.04785
2021-04-18,0.35385666666666665
2021-04-19,0.27987666666666666
2021-04-20,0.4115799999999999
2021-04-21,0.2176733333333333
2021-04-22,0.26260666666666677
2021-04-23,0.2889333333333334
2021-04-24,0.10664666666666668
2021-04-25,0.25151666666666667
2021-04-26,0.2355233333333334
2021-04-27,0.2881766666666667
2021-04-28,0.35647999999999996
2021-04-29,0.18853
2021-04-30,0.3443033333333333
2021-05-01,0.08558666666666669
2021-05-02,0.14645999999999998
2021-05-03,0.2722233333333334
2021-05-04,0.24402666666666667
2021-05-05,0.2268633333333334
2021-05-06,0.4399533333333333
2021-05-07,0.39469
2021-05-08,0.038169999999999996
2021-05-09,0.15909333333333334
2021-05-10,0.29441666666666666
2021-05-11,0.21597333333333335
2021-05-12,0.40118666666666664
2021-05-13,0.19977666666666669
2021-05-14,0.3180066666666667
2021-05-15,0.044316666666666664
2021-05-16,0.11608333333333334
2021-05-17,0.3502733333333334
2021-05-18,0.2515900000000001
2021-05-19,0.34741999999999995
2021-05-20,0.2915
2021-05-21,0.43543666666666664
2021-05-22,0.039123333333333336
2021-05-23,0.2851800000000001
2021-05-24,0.32814666666666675
2021-05-25,0.26028
2021-05-26,0.3147133333333335
2021-05-27,0.30677000000000004
2021-05-28,0.19397999999999999
2021-05-29,0.22615333333333335
2021-05-30,0.13570333333333334
2021-05-31,0.2827933333333334
2021-06-01,0.20869666666666664
2021-06-02,0.23199
2021-06-03,0.30310333333333334
2021-06-04,0.29673333333333335
2021-06-05,0.011313333333333331
2021-06-06,0.11129666666666668
2021-06-07,0.43822333333333324
2021-06-08,0.3528400000000001
2021-06-09,0.30571333333333334
2021-06-10,0.23539000000000007
2021-06-11,0.2080833333333333
2021-06-12,0.09888333333333331
2021-06-13,0.23471666666666666
2021-06-14,0.3100333333333334
2021-06-15,0.18481666666666666
2021-06-16,0.38029666666666656
2021-06-17,0.29279333333333335
2021-06-18,0.34206666666666663
2021-06-19,0.10065999999999999
2021-06-20,0.25157
2021-06-21,0.31118999999999997
2021-06-22,0.36046666666666666
2021-06-23,0.26910333333333336
2021-06-24,0.26979000000000003
2021-06-25,0.30795
2021-06-26,-0.012523333333333329
2021-06-27,0.20903666666666665
2021-06-28,0.19859000000000002
2021-06-29,0.17678
2021-06-30,0.38613
2021-07-01,0.23012666666666665
2021-07-02,0.2746333333333333
2021-07-03,0.027353333333333334
2021-07-04,0.11895333333333333
2021-07-05,0.33655333333333337
2021-07-06,0.1983033333333334
2021-07-07,0.34217
2021-07-08,0.17331999999999997
2021-07-09,0.2903133333333334
2021-07-10,0.09776666666666665
2021-07-11,0.11394666666666663
2021-07-12,0.36261333333333334
2021-07-13,0.34615666666666667
2021-07-14,0.18547000000000005
2021-07-15,0.27961
2021-07-16,0.2754900000000001
2021-07-17,0.02653
2021-07-18,0.19702333333333338
2021-07-19,0.1406666666666667
2021-07-20,0.3135633333333333
2021-07-21,0.33008
2021-07-22,0.2969066666666667
2021-07-23,0.21207
2021-07-24,0.04747333333333334
2021-07-25,0.05565333333333333
2021-07-26,0.3770633333333333
2021-07-27,0.23035333333333335
2021-07-28,0.17341000000000004
2021-07-29,0.20653333333333335
2021-07-30,0.18284000000000003
2021-07-31,0.02758666666666667
2021-08-01,0.07609333333333335
2021-08-02,0.29400999999999994
2021-08-03,0.18572333333333335
2021-08-04,0.10332
2021-08-05,0.3787466666666666
2021-08-06,0.5527633333333333
2021-08-07,0.08081333333333332
2021-08-08,0.1807466666666667
2021-08-09,0.36047999999999997
2021-08-10,0.2948533333333333
2021-08-11,0.30746333333333337
2021-08-12,0.23371666666666666
2021-08-13,0.17358333333333334
2021-08-14,0.07479666666666666
2021-08-15,0.05249666666666665
2021-08-16,0.07371333333333334
2021-08-17,0.34631
2021-08-18,0.23690000000000003
2021-08-19,0.17145666666666667
2021-08-20,0.09358666666666665
2021-08-21,0.15721
2021-08-22,0.13232666666666665
2021-08-23,0.2606833333333333
2021-08-24,0.21178333333333338
2021-08-25,0.2942066666666666
2021-08-26,0.24466333333333334
2021-08-27,0.29627333333333333
2021-08-28,0.14262666666666665
2021-08-29,0.15817666666666672
2021-08-30,0.3983066666666666
2021-08-31,0.26657666666666674
2021-09-01,0.2489566666666667
2021-09-02,0.20713
2021-09-03,0.32487666666666665
2021-09-04,0.1562233333333333
2021-09-05,0.14737666666666666
2021-09-06,0.21499000000000004
2021-09-07,0.27160333333333336
2021-09-08,0.04978333333333332
2021-09-09,0.10130666666666666
2021-09-10,0.17526333333333335
2021-09-11,0.17772666666666667
2021-09-12,0.18995000000000004
2021-09-13,0.20415000000000008
2021-09-14,0.27545000000000003
2021-09-15,0.22532333333333335
2021-09-16,0.1844666666666667
2021-09-17,0.3579666666666667
2021-09-18,0.17362000000000002
2021-09-19,0.16810333333333333
2021-09-20,0.1504966666666667
2021-09-21,0.08166
2021-09-22,0.06387666666666666
2021-09-23,0.13647333333333334
2021-09-24,0.28427
2021-09-25,0.2326666666666667
2021-09-26,0.22280666666666663
2021-09-27,0.24239333333333332
2021-09-28,0.22932
2021-09-29,0.2812033333333334
2021-09-30,0.2562433333333333
2021-10-01,0.19986
2021-10-02,0.42961333333333335
2021-10-03,0.08116333333333334
2021-10-04,0.23954
2021-10-05,0.1155233333333333
2021-10-06,0.16862333333333338
2021-10-07,0.1532
2021-10-08,0.2359933333333334
2021-10-09,-0.08971
2021-10-10,-0.005690000000000001
2021-10-11,0.13970333333333332
2021-10-12,0.08686999999999999
2021-10-13,0.13522666666666666
2021-10-14,0.20823
2021-10-15,0.23077000000000003
2021-10-16,0.05957666666666665
2021-10-17,0.11657
2021-10-18,0.2639666666666667
2021-10-19,0.2846833333333334
2021-10-20,0.19916999999999999
2021-10-21,0.28936000000000006
2021-10-22,0.11666333333333333
2021-10-23,0.10934
2021-10-24,0.12429666666666665
2021-10-25,0.12325333333333337
2021-10-26,0.15025333333333332
2021-10-27,0.2180066666666667
2021-10-28,0.38556000000000007
2021-10-29,0.24295
2021-10-30,0.03285
2021-10-31,0.13404666666666668
2021-11-01,0.21517000000000003
2021-11-02,0.30234000000000005
2021-11-03,0.38728
2021-11-04,0.48595
2021-11-05,0.31155333333333324
2021-11-06,0.16612999999999994
2021-11-07,0.30937666666666674
2021-11-08,0.40874666666666665
2021-11-09,0.4113533333333333
2021-11-10,0.31243000000000004
2021-11-11,0.25203666666666663
2021-11-12,0.4976833333333333
2021-11-13,0.11927666666666666
2021-11-14,0.28199
2021-11-15,0.44095999999999985
2021-11-16,0.20202666666666666
2021-11-17,0.3766566666666667
2021-11-18,0.37701333333333337
2021-11-19,0.20192333333333332
2021-11-20,0.07867
2021-11-21,0.17301000000000002
2021-11-22,0.37160333333333323
2021-11-23,0.32199666666666665
2021-11-24,0.3444733333333332
2021-11-25,0.3388633333333334
2021-11-26,0.27935000000000004
2021-11-27,0.04362666666666667
2021-11-28,0.07242666666666667
2021-11-29,0.11147333333333341
2021-11-30,0.17581000000000005
2021-12-01,0.2842733333333334
2021-12-02,0.3345133333333334
2021-12-03,0.2798566666666667
2021-12-04,0.07448
2021-12-05,0.03231333333333333
2021-12-06,0.5557399999999999
2021-12-07,0.23007666666666668
2021-12-08,0.17794666666666667
2021-12-09,0.3418833333333333
2021-12-10,0.1900766666666667
2021-12-11,0.08804999999999999
2021-12-12,0.18932333333333334
2021-12-13,0.19570333333333334
2021-12-14,0.27039333333333343
2021-12-15,0.30674333333333337
2021-12-16,0.29304666666666657
2021-12-17,0.13709999999999994
2021-12-18,0.05969000000000001
2021-12-19,0.2697466666666667
2021-12-20,0.17652000000000004
2021-12-21,0.33065333333333324
2021-12-22,0.11259666666666668
2021-12-23,0.27937000000000006
2021-12-24,0.20639333333333335
2021-12-25,0.049256666666666664
2021-12-26,0.1170233333333333
2021-12-27,0.20073333333333337
2021-12-28,0.29436
2021-12-29,0.20105333333333333
2021-12-30,0.1788733333333333
2021-12-31,0.38101666666666656
2022-01-01,0.07747333333333332
2022-01-02,0.12114333333333335
2022-01-03,0.3819333333333334
2022-01-04,0.19082
2022-01-05,0.34304333333333326
2022-01-06,0.30838000000000015
2022-01-07,0.2028866666666667
2022-01-08,0.07922333333333333
2022-01-09,0.16799333333333336
2022-01-10,0.3425233333333334
2022-01-11,0.2740066666666667
2022-01-12,0.24100666666666667
2022-01-13,0.2243433333333333
2022-01-14,0.36504
2022-01-15,0.24415666666666672
2022-01-16,0.2887066666666666
2022-01-17,0.2454266666666667
2022-01-18,0.22315
2022-01-19,0.32676999999999995
2022-01-20,0.28947
2022-01-21,0.28594333333333327
2022-01-22,0.22346333333333332
2022-01-23,0.22341000000000003
2022-01-24,0.17211333333333334
2022-01-25,0.26117000000000007
2022-01-26,0.20011000000000004
2022-01-27,0.65555
2022-01-28,0.4493533333333333
2022-01-29,0.14771
2022-01-30,0.14322666666666667
2022-01-31,0.03074666666666666
2022-02-01,0.08710999999999999
2022-02-02,0.08832000000000001
2022-02-03,0.20832666666666672
2022-02-04,0.22006000000000003
2022-02-05,0.24702000000000002
2022-02-06,0.31503333333333333
2022-02-07,0.29284
2022-02-08,0.34842999999999996
2022-02-09,0.29738000000000003
2022-02-10,0.20927000000000007
2022-02-11,0.18553666666666668
2022-02-12,0.19033
2022-02-13,0.13315666666666667
2022-02-14,0.19022333333333338
2022-02-15,0.3026433333333333
2022-02-16,0.05290333333333334
2022-02-17,0.22220333333333336
2022-02-18,0.08892000000000001
2022-02-19,-0.04862999999999999
2022-02-20,0.11149
2022-02-21,0.17625666666666662
2022-02-22,0.004660000000000001
2022-02-23,0.08245999999999999
2022-02-24,0.1978433333333334
2022-02-25,0.11398
2022-02-26,-0.01754
2022-02-27,-0.003969999999999998
2022-02-28,0.22364666666666666
2022-03-01,0.0031133333333333347
2022-03-02,0.3453366666666666
2022-03-03,0.16423333333333331
2022-03-04,0.16280666666666663
2022-03-05,0.061209999999999994
2022-03-06,-0.016220000000000012
2022-03-07,0.24955000000000005
2022-03-08,0.2502966666666668
2022-03-09,0.1540033333333333
2022-03-10,0.33143666666666666
2022-03-11,0.23643000000000003
2022-03-12,0.010233333333333329
2022-03-13,0.05426000000000001
2022-03-14,0.13309333333333334
2022-03-15,0.21100000000000002
2022-03-16,0.30678
2022-03-17,0.3402700000000001
2022-03-18,0.17343333333333338
2022-03-19,0.05165666666666667
2022-03-20,0.22425333333333336
2022-03-21,0.3422566666666666
2022-03-22,0.2612066666666667
2022-03-23,0.3028666666666667
2022-03-24,0.2233333333333333
2022-03-25,0.20619
2022-03-26,0.02387
2022-03-27,0.30788666666666675
2022-03-28,0.35143333333333326
2022-03-29,0.20032666666666665
2022-03-30,0.28898000000000007
2022-03-31,0.2677766666666667
2022-04-01,0.18059333333333333
2022-04-02,0.05982333333333334
2022-04-03,0.07432666666666665
2022-04-04,0.32730333333333334
2022-04-05,0.34106333333333344
2022-04-06,0.2542033333333334
2022-04-07,0.22237666666666672
2022-04-08,0.2425833333333334
2022-04-09,0.1049
2022-04-10,0.16096666666666667
2022-04-11,0.17104666666666668
2022-04-12,0.30770333333333333
2022-04-13,0.26788
2022-04-14,0.27370333333333335
2022-04-15,0.3028399999999999
2022-04-16,0.08450666666666666
2022-04-17,0.12899
2022-04-18,0.4182199999999998
2022-04-19,0.3808100000000001
2022-04-20,0.28591999999999995
2022-04-21,0.20090000000000002
2022-04-22,0.23967000000000002
2022-04-23,-0.004340000000000003
2022-04-24,0.1644433333333333
2022-04-25,0.28176666666666667
2022-04-26,0.2854933333333334
2022-04-27,0.18292999999999998
2022-04-28,0.14013333333333336
2022-04-29,0.11276333333333333
2022-04-30,0.020066666666666663
2022-05-01,0.05499
2022-05-02,0.31001
2022-05-03,0.14389000000000002
2022-05-04,0.15306999999999998
2022-05-05,0.17670333333333335
2022-05-06,0.13197333333333333
2022-05-07,0.036163333333333325
2022-05-08,0.11232333333333334
2022-05-09,0.16254666666666662
2022-05-10,0.09200999999999998
2022-05-11,0.20854333333333333
2022-05-12,0.33275333333333335
2022-05-13,0.27228666666666673
2022-05-14,0.10401999999999999
2022-05-15,0.026206666666666666
2022-05-16,0.30813333333333337
2022-05-17,0.37542999999999993
2022-05-18,0.32220666666666664
2022-05-19,0.1933766666666666
2022-05-20,0.08275999999999996
2022-05-21,0.11465333333333332
2022-05-22,0.16085666666666668
2022-05-23,0.32410999999999995
2022-05-24,0.20865666666666666
2022-05-25,0.2581266666666668
2022-05-26,0.34828333333333344
2022-05-27,0.21853666666666668
2022-05-28,0.10678666666666665
2022-05-29,0.3303533333333334
2022-05-30,0.29971666666666663
2022-05-31,0.2918833333333334
2022-06-01,0.2619766666666667
2022-06-02,0.51191
2022-06-03,0.16002999999999998
2022-06-04,0.22133
2022-06-05,0.03445666666666667
2022-06-06,0.007940000000000001
2022-06-07,0.11539666666666666
2022-06-08,0.20253666666666667
2022-06-09,0.1600466666666667
2022-06-10,0.2536833333333333
2022-06-11,-0.018166666666666664
2022-06-12,-0.023443333333333326
2022-06-13,0.12874666666666665
2022-06-14,0.05490666666666664
2022-06-15,0.0007433333333333236
2022-06-16,0.25376
2022-06-17,0.07965000000000001
2022-06-18,0.01765
2022-06-19,0.011073333333333333
2022-06-20,0.1311133333333333
2022-06-21,0.18605666666666665
2022-06-22,0.15117999999999998
2022-06-23,0.16201333333333334
2022-06-24,0.21553333333333327
2022-06-25,0.040889999999999996
2022-06-26,0.24558
2022-06-27,0.3363666666666667
2022-06-28,0.22732666666666665
2022-06-29,0.2306666666666667
2022-06-30,0.29979
2022-07-01,0.20354333333333335
2022-07-02,0.03203666666666667
2022-07-03,0.038016666666666664
2022-07-04,0.15730333333333332
2022-07-05,0.15197333333333332
2022-07-06,0.20666
2022-07-07,0.22828333333333334
2022-07-08,0.2570766666666667
2022-07-09,0.10808000000000001
2022-07-10,0.29524999999999996
2022-07-11,0.17061666666666672
2022-07-12,0.31278333333333325
2022-07-13,0.32735666666666674
2022-07-14,0.20790999999999998
2022-07-15,0.28271333333333337
2022-07-16,0.11531666666666666
2022-07-17,0.17994333333333332
2022-07-18,0.26561666666666667
2022-07-19,0.12250333333333333
2022-07-20,0.3391933333333333
2022-07-21,0.24799000000000007
2022-07-22,0.14027000000000003
2022-07-23,0.10458666666666665
2022-07-24,0.05402666666666667
2022-07-25,0.09114666666666664
2022-07-26,0.28982
2022-07-27,0.26006333333333337
2022-07-28,0.14742333333333335
2022-07-29,0.18796
2022-07-30,0.11224999999999999
2022-07-31,0.1757133333333333
2022-08-01,0.23534000000000002
2022-08-02,0.1923866666666667
2022-08-03,0.11700333333333335
2022-08-04,0.21357666666666666
2022-08-05,0.3005533333333334
2022-08-06,0.00016999999999999793
2022-08-07,0.03860333333333334
2022-08-08,0.17238000000000003
2022-08-09,0.37609333333333334
2022-08-10,0.4413099999999999
2022-08-11,0.24476666666666663
2022-08-12,0.15563666666666667
2022-08-13,0.09566999999999998
2022-08-14,0.09770333333333334
2022-08-15,0.054083333333333344
2022-08-16,0.2803566666666667
2022-08-17,0.32993
2022-08-18,0.28539333333333333
2022-08-19,0.19523666666666667
2022-08-20,0.10162
2022-08-21,0.19308
2022-08-22,0.20464333333333337
2022-08-23,0.22822
2022-08-24,0.21193333333333328
2022-08-25,0.23785666666666666
2022-08-26,0.2595366666666667
2022-08-27,-0.009106666666666667
2022-08-28,0.11120000000000002
2022-08-29,0.22054666666666672
2022-08-30,0.2502033333333334
2022-08-31,0.15533999999999995
2022-09-01,0.11597333333333333
2022-09-02,0.13393666666666665
2022-09-03,0.09899
2022-09-04,0.04121
2022-09-05,0.3441833333333333
2022-09-06,0.16414000000000006
2022-09-07,0.32827
2022-09-08,0.29256000000000004
2022-09-09,0.09380999999999999
2022-09-10,0.11710999999999999
2022-09-11,0.15838000000000002
2022-09-12,0.1689466666666667
2022-09-13,0.14542333333333332
2022-09-14,0.2767433333333333
2022-09-15,0.27151000000000003
2022-09-16,0.16601666666666667
2022-09-17,0.07898000000000001
2022-09-18,0.1337833333333333
2022-09-19,0.3724566666666666
2022-09-20,0.19017333333333333
2022-09-21,0.20766000000000004
2022-09-22,0.20998333333333333
2022-09-23,0.22343999999999997
2022-09-24,0.05921333333333333
2022-09-25,0.17149
2022-09-26,0.1206666666666667
2022-09-27,0.13260666666666665
2022-09-28,0.2991533333333332
2022-09-29,0.19617000000000004
2022-09-30,0.3495166666666666
2022-10-01,0.024173333333333335
2022-10-02,0.12114666666666665
2022-10-03,0.08854000000000001
2022-10-04,0.28099666666666673
2022-10-05,0.2518966666666667
2022-10-06,0.23106999999999997
2022-10-07,0.26433333333333336
2022-10-08,0.09118666666666665
2022-10-09,0.09752999999999998
2022-10-10,0.07413666666666667
2022-10-11,0.15385333333333337
2022-10-12,0.22946
2022-10-13,0.21717000000000003
2022-10-14,0.14228
2022-10-15,0.04669999999999999
2022-10-16,0.11688666666666668
2022-10-17,0.24238666666666664
2022-10-18,0.2061066666666667
2022-10-19,0.15650666666666666
2022-10-20,0.10033333333333332
2022-10-21,0.15934666666666666
2022-10-22,0.07353
2022-10-23,0.14598666666666665
2022-10-24,0.1783833333333333
2022-10-25,0.31946333333333327
2022-10-26,0.32785333333333333
2022-10-27,0.06881333333333332
2022-10-28,0.055260000000000024
2022-10-29,0.09289666666666666
2022-10-30,0.20408666666666667
2022-10-31,0.15387666666666666
2022-11-01,0.18871
2022-11-02,0.20882666666666666
2022-11-03,0.17256666666666665
2022-11-04,0.22077
2022-11-05,0.14909
2022-11-06,0.07163
2022-11-07,0.25117
2022-11-08,0.30421666666666675
2022-11-09,0.1795566666666667
2022-11-10,0.32713666666666674
2022-11-11,0.3884333333333333
2022-11-12,0.06671666666666666
2022-11-13,0.18954666666666664
2022-11-14,0.21471333333333328
2022-11-15,0.18780666666666665
2022-11-16,0.22769000000000006
2022-11-17,0.42533999999999994
2022-11-18,0.24773333333333333
2022-11-19,0.07462666666666666
2022-11-20,0.24414666666666668
2022-11-21,0.2190533333333333
2022-11-22,0.2518966666666667
2022-11-23,0.29023333333333334
2022-11-24,0.31381333333333333
2022-11-25,0.2565233333333333
2022-11-26,0.02648666666666665
2022-11-27,0.28990999999999995
2022-11-28,0.24069
2022-11-29,0.19258333333333336
2022-11-30,0.2630366666666667
2022-12-01,0.31691
2022-12-02,0.1721366666666667
2022-12-03,0.09879
2022-12-04,0.11829333333333335
2022-12-05,0.17753333333333332
2022-12-06,0.43257666666666666
2022-12-07,0.21622999999999995
2022-12-08,0.09707999999999997
2022-12-09,0.21336000000000002
2022-12-10,0.15106
2022-12-11,0.11413
2022-12-12,0.13851666666666668
2022-12-13,0.24273333333333338
2022-12-14,0.26312333333333343
2022-12-15,0.24571666666666667
2022-12-16,0.1834533333333333
2022-12-17,0.07613666666666667
2022-12-18,0.0899
2022-12-19,0.13624333333333336
2022-12-20,0.26693666666666666
2022-12-21,0.3946399999999999
2022-12-22,0.2283966666666667
2022-12-23,0.30366333333333334
2022-12-24,0.06148333333333332
2022-12-25,0.13014333333333333
2022-12-26,0.08355666666666667
2022-12-27,0.11396999999999999
2022-12-28,0.24274333333333334
2022-12-29,0.09861666666666666
2022-12-30,0.2596366666666667
2022-12-31,-0.006276666666666664
2023-01-01,0.16645000000000004
2023-01-02,0.30288333333333345
2023-01-03,0.15412999999999996
2023-01-04,0.19344999999999998
2023-01-05,0.21296
2023-01-06,0.3288266666666667
2023-01-07,0.10678333333333331
2023-01-08,0.15912666666666667
2023-01-09,0.3335033333333333
2023-01-10,0.17029666666666668
2023-01-11,0.18919
2023-01-12,0.23217
2023-01-13,0.26807666666666663
2023-01-14,0.08894333333333333
2023-01-15,0.14561666666666667
2023-01-16,0.33797333333333335
2023-01-17,0.3074233333333333
2023-01-18,0.31841666666666674
2023-01-19,0.27653666666666665
2023-01-20,0.2016333333333334
2023-01-21,0.22785666666666668
2023-01-22,0.27492
2023-01-23,0.3150533333333333
2023-01-24,0.10487666666666666
2023-01-25,0.25997333333333333
2023-01-26,0.40158666666666676
2023-01-27,0.30942
2023-01-28,0.08440333333333332
2023-01-29,0.20513
2023-01-30,0.22867000000000004
2023-01-31,0.13704000000000002
2023-02-01,0.12229999999999998
2023-02-02,0.2724133333333334
2023-02-03,0.2194
2023-02-04,0.04353666666666667
2023-02-05,0.21631666666666668
2023-02-06,0.2701233333333333
2023-02-07,0.3730933333333332
2023-02-08,0.35377333333333333
2023-02-09,0.3578466666666666
2023-02-10,0.13072666666666669
2023-02-11,0.05527333333333333
2023-02-12,0.22911
2023-02-13,0.18042000000000005
2023-02-14,0.3438
2023-02-15,0.21139000000000002
2023-02-16,0.26598333333333335
2023-02-17,0.28502333333333335
2023-02-18,0.09940000000000002
2023-02-19,0.14394333333333334
2023-02-20,0.36448
2023-02-21,0.28143333333333337
2023-02-22,0.22048666666666666
2023-02-23,0.30385999999999996
2023-02-24,0.25959000000000004
2023-02-25,0.0949233333333333
2023-02-26,0.15698999999999996
2023-02-27,0.38047
2023-02-28,0.23567333333333335
2023-03-01,0.14034666666666668
2023-03-02,0.31197666666666657
2023-03-03,0.2603966666666667
2023-03-04,0.09414666666666666
2023-03-05,0.17805999999999994
2023-03-06,0.30489333333333335
2023-03-07,0.20827999999999997
2023-03-08,0.21727666666666662
2023-03-09,0.2570133333333334
2023-03-10,0.12929000000000002
2023-03-11,0.007046666666666664
2023-03-12,0.13984333333333332
2023-03-13,-0.06091333333333334
2023-03-14,0.14057333333333333
2023-03-15,0.17404666666666666
2023-03-16,0.1727
2023-03-17,0.29974666666666666
2023-03-18,0.15063000000000001
2023-03-19,0.24014666666666676
2023-03-20,0.26865
2023-03-21,0.19602999999999998
2023-03-22,0.26477333333333336
2023-03-23,0.38903000000000004
2023-03-24,0.2822966666666667
2023-03-25,0.2793066666666667
2023-03-26,0.06662666666666667
2023-03-27,0.36717999999999995
2023-03-28,0.30999
2023-03-29,0.37084666666666677
2023-03-30,0.44113
2023-03-31,0.31472999999999995
2023-04-01,0.055400000000000005
2023-04-02,0.10995666666666665
2023-04-03,0.2361166666666667
2023-04-04,0.24685000000000004
2023-04-05,0.23342333333333337
2023-04-06,0.3081566666666667
2023-04-07,0.25836666666666674
2023-04-08,0.16667666666666667
2023-04-09,0.2736266666666667
2023-04-10,0.36734000000000006
2023-04-11,0.17977333333333337
2023-04-12,0.4001266666666667
2023-04-13,0.3290866666666667
2023-04-14,0.29718
2023-04-15,0.16869666666666666
2023-04-16,0.24175333333333338
2023-04-17,0.37876333333333334
2023-04-18,0.4030133333333333
2023-04-19,0.3686666666666664
2023-04-20,0.3391633333333333
2023-04-21,0.2441633333333334
2023-04-22,0.12994666666666665
2023-04-23,0.15811000000000003
2023-04-24,0.35701333333333335
2023-04-25,0.25686666666666663
2023-04-26,0.3081666666666667
2023-04-27,0.30807666666666667
2023-04-28,0.32905
2023-04-29,0.04182333333333334
2023-04-30,0.10792333333333333
2023-05-01,0.24402333333333337
2023-05-02,0.2939466666666667
2023-05-03,0.15678666666666666
2023-05-04,0.2605633333333333
2023-05-05,0.14586666666666664
2023-05-06,-0.001180000000000005
2023-05-07,0.10456
2023-05-08,0.19075333333333336
2023-05-09,0.23920666666666665
2023-05-10,0.1834833333333333
2023-05-11,0.20171
2023-05-12,0.31215666666666664
2023-05-13,0.07149
2023-05-14,0.15796
2023-05-15,0.2557566666666667
2023-05-16,0.28987333333333337
2023-05-17,0.39621666666666655
2023-05-18,0.23763666666666666
2023-05-19,0.20194666666666672
2023-05-20,0.03991333333333332
2023-05-21,0.17323666666666665
2023-05-22,0.27709
2023-05-23,0.23430000000000004
2023-05-24,0.29923666666666665
2023-05-25,0.29491333333333336
2023-05-26,0.29850000000000004
2023-05-27,0.27721333333333326
2023-05-28,0.31184000000000006
2023-05-29,0.18729666666666667
2023-05-30,0.22448333333333334
2023-05-31,0.37092
2023-06-01,0.6947800000000001
2023-06-02,0.2386466666666667
2023-06-03,0.09934333333333333
2023-06-04,0.16449666666666668
2023-06-05,0.30967666666666654
2023-06-06,0.19248333333333328
2023-06-07,0.26675333333333334
2023-06-08,0.18230333333333335
2023-06-09,0.39713999999999994
2023-06-10,0.06529666666666667
2023-06-11,0.16886333333333337
2023-06-12,0.4646099999999999
2023-06-13,0.32653999999999994
2023-06-14,0.1995866666666667
2023-06-15,0.18883666666666665
2023-06-16,0.22821000000000005
2023-06-17,0.07948
2023-06-18,0.12387333333333331
2023-06-19,0.23861666666666673
2023-06-20,0.17730999999999997
2023-06-21,0.2895333333333333
2023-06-22,0.3249000000000001
2023-06-23,0.03563333333333333
