date,KB금융
2021-01-01,0.19237
2021-01-02,0.1707866666666667
2021-01-03,0.1381233333333333
2021-01-04,0.1963666666666667
2021-01-05,0.1174766666666666
2021-01-06,0.2013566666666667
2021-01-07,0.1581366666666666
2021-01-08,0.1597366666666667
2021-01-09,0.0004066666666666
2021-01-10,0.0073733333333333
2021-01-11,0.2987733333333333
2021-01-12,0.1854266666666666
2021-01-13,0.17711
2021-01-14,0.1296766666666666
2021-01-15,0.0777433333333333
2021-01-16,0.08392
2021-01-17,0.1838766666666666
2021-01-18,0.1839933333333333
2021-01-19,0.3277333333333332
2021-01-20,0.2580266666666667
2021-01-21,0.15155
2021-01-22,0.1196433333333333
2021-01-23,0.1180099999999999
2021-01-24,-0.0035233333333333
2021-01-25,0.1148033333333333
2021-01-26,0.13933
2021-01-27,0.10667
2021-01-28,0.10271
2021-01-29,0.1748066666666666
2021-01-30,0.01149
2021-01-31,0.0566366666666666
2021-02-01,0.0943633333333333
2021-02-02,0.0650533333333333
2021-02-03,0.1765699999999999
2021-02-04,0.2170899999999999
2021-02-05,0.2470033333333333
2021-02-06,0.0175933333333333
2021-02-07,0.0467633333333333
2021-02-08,0.0825166666666666
2021-02-09,0.1522566666666666
2021-02-10,0.1034666666666666
2021-02-11,0.0020799999999999
2021-02-12,0.05586
2021-02-13,0.0729433333333333
2021-02-14,-0.1131733333333333
2021-02-15,0.1606866666666667
2021-02-16,0.2381833333333333
2021-02-17,0.02048
2021-02-18,0.16788
2021-02-19,0.3688766666666667
2021-02-20,0.1315133333333333
2021-02-21,0.18698
2021-02-22,0.1826333333333333
2021-02-23,0.1490833333333333
2021-02-24,0.1474066666666666
2021-02-25,0.2464866666666667
2021-02-26,0.1866933333333333
2021-02-27,0.11119
2021-02-28,0.21519
2021-03-01,0.13754
2021-03-02,0.1725733333333333
2021-03-03,0.1316166666666666
2021-03-04,0.17528
2021-03-05,0.0692966666666666
2021-03-06,-0.0016633333333333
2021-03-07,0.1049099999999999
2021-03-08,0.1956033333333333
2021-03-09,0.13696
