date,하나금융지주
2021-08-13,0.08885
2021-08-14,0.1072266666666666
2021-08-15,0.1375466666666666
2021-08-16,0.1760266666666666
2021-08-17,0.1757933333333333
2021-08-18,0.1589566666666666
2021-08-19,0.0695666666666666
2021-08-20,0.1161833333333333
2021-08-21,0.12591
2021-08-22,0.1768966666666666
2021-08-23,0.1574966666666666
2021-08-24,0.0401266666666666
2021-08-25,0.3115333333333334
2021-08-26,0.2055166666666666
2021-08-27,0.1470533333333333
2021-08-28,0.0840033333333333
2021-08-29,0.15925
2021-08-30,0.1475433333333333
2021-08-31,0.1121666666666666
2021-09-01,0.11179
2021-09-02,0.1460933333333333
2021-09-03,0.1336366666666666
2021-09-04,0.0873699999999999
2021-09-05,0.1562466666666666
2021-09-06,0.1703666666666666
2021-09-07,0.1961966666666666
2021-09-08,0.1538933333333333
2021-09-09,0.17827
2021-09-10,0.19884
2021-09-11,0.20474
2021-09-12,0.1492966666666667
2021-09-13,0.22184
2021-09-14,0.09578
2021-09-15,0.1707
2021-09-16,0.1913233333333333
2021-09-17,0.0169399999999999
2021-09-18,0.1993966666666667
2021-09-19,0.1907966666666666
2021-09-20,0.1657266666666667
2021-09-21,0.14669
2021-09-22,0.1810833333333333
2021-09-23,0.2260033333333333
2021-09-24,0.1697966666666666
2021-09-25,0.0697866666666666
2021-09-26,0.2408766666666667
2021-09-27,0.1209633333333333
2021-09-28,0.3861066666666666
2021-09-29,0.3178233333333333
2021-09-30,0.4314933333333334
2021-10-01,0.24816
2021-10-02,0.1878266666666666
2021-10-03,0.5107433333333334
2021-10-04,0.24642
2021-10-05,0.13406
2021-10-06,0.1252899999999999
2021-10-07,0.2057299999999999
2021-10-08,0.1982933333333333
2021-10-09,0.1015799999999999
2021-10-10,0.2636333333333333
2021-10-11,0.0977833333333333
2021-10-12,0.1056266666666666
2021-10-13,0.1204933333333333
2021-10-14,0.15399
2021-10-15,0.12677
2021-10-16,0.1672666666666666
2021-10-17,0.1913766666666667
2021-10-18,0.1784133333333333
2021-10-19,0.1115066666666666
2021-10-20,0.11782
2021-10-21,0.13807
2021-10-22,0.36262
2021-10-23,0.1698766666666666
2021-10-24,0.19061
2021-10-25,0.23822
2021-10-26,0.25978
2021-10-27,0.1459466666666666
2021-10-28,0.0481666666666666
2021-10-29,0.1039433333333333
2021-10-30,0.1004466666666666
2021-10-31,0.0943066666666666
2021-11-01,0.0848933333333333
2021-11-02,0.1237299999999999
2021-11-03,0.1407466666666667
2021-11-04,0.2203233333333333
2021-11-05,0.2247933333333333
2021-11-06,0.2128233333333333
2021-11-07,0.1980066666666666
2021-11-08,0.0647266666666666
2021-11-09,0.0840833333333333
2021-11-10,0.1619033333333333
2021-11-11,0.055
2021-11-12,0.0727433333333333
2021-11-13,0.00585
2021-11-14,0.1450033333333333
2021-11-15,0.1351666666666666
2021-11-16,0.09422
2021-11-17,-0.0489466666666666
2021-11-18,0.20181
2021-11-19,0.1472733333333333
2021-11-20,0.19441
2021-11-21,0.1851633333333333
2021-11-22,0.1224966666666666
2021-11-23,0.1513733333333333
2021-11-24,0.0971999999999999
2021-11-25,0.11912
2021-11-26,0.19096
2021-11-27,0.0077399999999999
2021-11-28,0.17885
2021-11-29,0.1104266666666666
2021-11-30,0.1349
2021-12-01,0.0813666666666666
2021-12-02,0.1290333333333333
2021-12-03,0.20572
2021-12-04,0.13269
2021-12-05,0.0794333333333333
2021-12-06,0.1444866666666666
2021-12-07,0.2601966666666667
2021-12-08,0.2240933333333333
2021-12-09,0.2303666666666667
2021-12-10,0.1042766666666666
2021-12-11,0.1159966666666666
2021-12-12,0.0575133333333333
2021-12-13,0.1600466666666666
2021-12-14,0.1887333333333333
2021-12-15,0.1514366666666667
2021-12-16,0.1591433333333333
2021-12-17,0.1617566666666667
2021-12-18,0.0497133333333333
2021-12-19,0.1060833333333333
2021-12-20,0.1398666666666667
2021-12-21,0.1188633333333333
2021-12-22,0.1550099999999999
2021-12-23,0.2461633333333333
2021-12-24,0.15069
2021-12-25,0.1623633333333333
2021-12-26,0.09748
2021-12-27,0.0444366666666666
2021-12-28,-0.0025433333333333
2021-12-29,0.0675933333333333
2021-12-30,-0.0125633333333333
2021-12-31,0.05385
2022-01-01,0.0849466666666666
2022-01-02,0.10654
2022-01-03,0.1581233333333333
2022-01-04,0.2300933333333333
2022-01-05,0.1268999999999999
2022-01-06,0.1234899999999999
2022-01-07,0.0608433333333333
2022-01-08,0.1784699999999999
2022-01-09,0.2036866666666666
2022-01-10,0.14576
2022-01-11,0.0881833333333333
2022-01-12,0.1822333333333333
2022-01-13,0.1518999999999999
2022-01-14,0.27847
2022-01-15,0.2066933333333333
2022-01-16,0.2504266666666666
2022-01-17,0.1436733333333333
2022-01-18,0.1865566666666666
2022-01-19,0.2137766666666667
2022-01-20,0.1694399999999999
2022-01-21,0.1683366666666666
2022-01-22,0.1028966666666666
2022-01-23,0.0317799999999999
2022-01-24,0.2388433333333333
2022-01-25,0.0335133333333333
2022-01-26,0.0554466666666666
2022-01-27,0.1263933333333333
2022-01-28,0.0897366666666667
2022-01-29,0.1054066666666666
2022-01-30,0.0668933333333333
2022-01-31,0.1244666666666666
2022-02-01,0.1651266666666666
2022-02-02,0.0912999999999999
2022-02-03,0.0375133333333333
2022-02-04,0.0888799999999999
2022-02-05,0.0611966666666666
2022-02-06,0.1003133333333333
2022-02-07,0.1590033333333333
2022-02-08,0.0429366666666666
2022-02-09,0.1171466666666666
2022-02-10,0.41979
2022-02-11,0.3025066666666667
2022-02-12,0.1342633333333333
2022-02-13,0.1461333333333332
2022-02-14,0.1406733333333333
2022-02-15,0.0840533333333333
2022-02-16,0.0603533333333333
2022-02-17,0.02541
2022-02-18,0.1598566666666666
2022-02-19,0.1803466666666667
2022-02-20,0.0856166666666666
2022-02-21,0.1192733333333333
2022-02-22,0.0439533333333333
2022-02-23,0.07029
2022-02-24,0.1974566666666666
2022-02-25,0.0465766666666666
2022-02-26,0.0587466666666666
2022-02-27,0.0004733333333333
2022-02-28,0.1871833333333333
2022-03-01,0.0112033333333333
2022-03-02,0.2206533333333333
2022-03-03,0.1114299999999999
2022-03-04,0.1967666666666666
2022-03-05,0.14232
2022-03-06,0.0133266666666666
2022-03-07,0.2129533333333333
2022-03-08,0.0353466666666666
2022-03-09,0.0804133333333333
2022-03-10,0.27067
2022-03-11,0.1083466666666666
2022-03-12,0.0772033333333333
2022-03-13,0.0977966666666667
2022-03-14,-0.06877
2022-03-15,0.0701033333333333
2022-03-16,0.21853
2022-03-17,0.1857133333333333
2022-03-18,0.15405
2022-03-19,0.1255733333333333
2022-03-20,0.15404
2022-03-21,0.1808933333333333
2022-03-22,0.0499166666666666
2022-03-23,0.1027866666666666
2022-03-24,0.1443
2022-03-25,0.0290566666666666
2022-03-26,0.17746
2022-03-27,0.2500766666666666
2022-03-28,0.10411
2022-03-29,-0.1281399999999999
2022-03-30,0.03616
2022-03-31,0.0581933333333333
2022-04-01,0.07966
2022-04-02,0.0733666666666666
2022-04-03,0.01608
2022-04-04,0.1105133333333333
2022-04-05,0.07284
2022-04-06,0.0897166666666666
2022-04-07,0.1945
2022-04-08,0.1633966666666666
2022-04-09,0.0693766666666666
2022-04-10,0.0931
2022-04-11,0.1808333333333333
2022-04-12,0.1199133333333333
2022-04-13,0.1597166666666666
2022-04-14,0.2358666666666667
2022-04-15,0.1523366666666667
2022-04-16,0.1855566666666666
2022-04-17,0.1634099999999999
2022-04-18,0.20345
2022-04-19,0.2144633333333333
2022-04-20,0.2006866666666666
2022-04-21,0.2426266666666666
2022-04-22,0.4514966666666667
2022-04-23,0.2082233333333333
2022-04-24,0.2116333333333333
2022-04-25,0.2081366666666667
2022-04-26,0.0507333333333333
2022-04-27,0.1609933333333333
2022-04-28,-0.0132166666666666
2022-04-29,0.1827333333333333
2022-04-30,0.2316966666666667
2022-05-01,0.1121
2022-05-02,0.0601966666666666
2022-05-03,0.1804266666666666
2022-05-04,0.0420666666666666
2022-05-05,0.0916233333333333
2022-05-06,0.1635966666666666
2022-05-07,0.0435266666666666
2022-05-08,0.1586733333333333
2022-05-09,0.1386666666666666
2022-05-10,0.06565
2022-05-11,0.4019499999999999
2022-05-12,0.1635566666666666
2022-05-13,0.08582
2022-05-14,0.1961233333333333
2022-05-15,0.1272766666666666
2022-05-16,0.2856899999999999
2022-05-17,0.2545733333333334
2022-05-18,0.1544766666666666
2022-05-19,0.1192666666666666
2022-05-20,0.1266133333333333
2022-05-21,0.2061
2022-05-22,0.1966566666666667
2022-05-23,0.1138566666666666
2022-05-24,0.2013866666666666
2022-05-25,0.06829
2022-05-26,0.27462
2022-05-27,0.1315966666666666
2022-05-28,0.0925033333333333
2022-05-29,0.1006966666666666
2022-05-30,0.1202266666666666
2022-05-31,0.1075233333333333
2022-06-01,0.19831
2022-06-02,0.1845466666666667
2022-06-03,0.2617133333333333
2022-06-04,0.0460033333333333
2022-06-05,0.0480099999999999
2022-06-06,0.1333433333333333
2022-06-07,0.2289633333333333
2022-06-08,0.1680466666666666
2022-06-09,0.1205533333333333
2022-06-10,0.1618166666666666
2022-06-11,0.2019433333333333
2022-06-12,0.18955
2022-06-13,0.0117033333333333
2022-06-14,0.0727966666666666
2022-06-15,-0.0739066666666666
2022-06-16,0.0705199999999999
2022-06-17,0.0129233333333333
2022-06-18,0.0816466666666666
2022-06-19,-0.0024566666666666
2022-06-20,0.0532833333333333
2022-06-21,0.1123766666666666
2022-06-22,0.1832233333333333
2022-06-23,0.1221266666666666
2022-06-24,0.2119166666666667
2022-06-25,0.1221433333333333
2022-06-26,0.2271966666666666
2022-06-27,0.0573433333333333
2022-06-28,0.1164966666666666
2022-06-29,0.0694333333333333
2022-06-30,0.18076
2022-07-01,0.0668966666666666
2022-07-02,0.1037133333333333
2022-07-03,0.1212466666666666
2022-07-04,0.1305266666666666
2022-07-05,0.1210733333333333
2022-07-06,0.0502399999999999
2022-07-07,0.0643
2022-07-08,0.1439433333333332
2022-07-09,0.20568
2022-07-10,0.3066066666666667
2022-07-11,0.20438
2022-07-12,0.11358
2022-07-13,0.0266033333333333
2022-07-14,0.1702966666666667
2022-07-15,0.1647533333333333
2022-07-16,0.20794
2022-07-17,0.0960533333333333
2022-07-18,0.13529
2022-07-19,0.1979533333333333
2022-07-20,0.1799866666666666
2022-07-21,0.1762799999999999
2022-07-22,0.3950633333333334
2022-07-23,0.1753966666666667
2022-07-24,0.2691266666666667
2022-07-25,0.21864
2022-07-26,0.0367599999999999
2022-07-27,0.0512733333333333
2022-07-28,0.06984
2022-07-29,0.1661666666666666
2022-07-30,-0.0136199999999999
2022-07-31,0.1207233333333333
2022-08-01,0.0622033333333333
2022-08-02,0.0344566666666666
2022-08-03,0.1606
2022-08-04,0.1338166666666666
2022-08-05,0.1388233333333333
2022-08-06,0.0455533333333333
2022-08-07,0.10273
2022-08-08,0.1351766666666666
2022-08-09,0.2158533333333333
2022-08-10,0.2637466666666667
2022-08-11,0.1299666666666666
2022-08-12,0.0200833333333333
2022-08-13,0.0171133333333333
2022-08-14,0.06661
2022-08-15,0.09985
2022-08-16,0.1873566666666666
2022-08-17,0.14135
2022-08-18,0.0685166666666666
2022-08-19,0.0519666666666666
2022-08-20,-0.0069533333333333
2022-08-21,0.12579
2022-08-22,0.2006633333333333
2022-08-23,0.2128933333333333
2022-08-24,0.1088466666666666
2022-08-25,-0.0421866666666666
2022-08-26,0.2217133333333333
2022-08-27,0.00458
2022-08-28,-0.00148
2022-08-29,0.2107966666666666
2022-08-30,0.1101466666666666
2022-08-31,0.0053733333333333
2022-09-01,-0.0216633333333333
2022-09-02,-0.0280033333333333
2022-09-03,0.2076566666666666
2022-09-04,0.2001733333333333
2022-09-05,0.0959666666666666
2022-09-06,0.1646933333333333
2022-09-07,0.0845366666666666
2022-09-08,0.13147
2022-09-09,0.2022433333333333
2022-09-10,0.0352533333333333
2022-09-11,0.0024466666666666
2022-09-12,0.0050666666666666
2022-09-13,0.1445333333333333
2022-09-14,0.0859866666666666
2022-09-15,0.2397833333333333
2022-09-16,0.1447
2022-09-17,0.0338399999999999
2022-09-18,0.1992699999999999
2022-09-19,0.19437
2022-09-20,0.1474233333333333
2022-09-21,0.1346333333333333
2022-09-22,0.1707266666666666
2022-09-23,0.16346
2022-09-24,0.1391266666666667
2022-09-25,0.1046233333333333
2022-09-26,0.26928
2022-09-27,0.0663599999999999
2022-09-28,0.2385366666666666
2022-09-29,0.3472933333333333
2022-09-30,0.2938566666666667
2022-10-01,0.2009366666666666
2022-10-02,0.6093166666666667
2022-10-03,0.2663633333333333
2022-10-04,0.1207166666666666
2022-10-05,0.1535833333333333
2022-10-06,0.0563966666666666
2022-10-07,0.1909633333333333
2022-10-08,0.2429233333333333
2022-10-09,0.4646033333333333
2022-10-10,0.1744266666666667
2022-10-11,0.0554933333333333
2022-10-12,0.0682066666666667
2022-10-13,0.17908
2022-10-14,0.1570866666666666
2022-10-15,0.0109633333333333
2022-10-16,0.1299066666666666
2022-10-17,0.10563
2022-10-18,0.0965066666666666
2022-10-19,0.1938533333333333
2022-10-20,-0.1077
2022-10-21,0.1253333333333333
2022-10-22,0.0605566666666666
2022-10-23,0.1569566666666667
2022-10-24,0.1437866666666667
2022-10-25,0.3303266666666665
2022-10-26,0.2492133333333333
2022-10-27,0.2752799999999999
2022-10-28,0.2731733333333332
2022-10-29,-0.00749
2022-10-30,0.2246433333333333
2022-10-31,0.1519933333333333
2022-11-01,0.16354
2022-11-02,0.1492566666666666
2022-11-03,0.2171733333333333
2022-11-04,0.0946566666666666
2022-11-05,0.0990133333333333
2022-11-06,0.2343033333333333
2022-11-07,0.1212966666666666
2022-11-08,0.18023
2022-11-09,0.0847833333333333
2022-11-10,0.13792
2022-11-11,0.2056766666666666
2022-11-12,0.18167
2022-11-13,0.20451
2022-11-14,0.0109999999999999
2022-11-15,0.20412
2022-11-16,0.16619
2022-11-17,0.1654166666666666
2022-11-18,0.2103966666666666
2022-11-19,0.02516
2022-11-20,0.2405566666666666
2022-11-21,0.3259666666666668
2022-11-22,0.1243633333333333
2022-11-23,0.0119933333333333
2022-11-24,0.1757266666666667
2022-11-25,0.0585833333333333
2022-11-26,0.13593
2022-11-27,0.2686366666666667
2022-11-28,0.1855966666666667
2022-11-29,0.16528
2022-11-30,0.0680366666666666
2022-12-01,0.0176466666666666
2022-12-02,0.21509
2022-12-03,0.1656433333333333
2022-12-04,0.1364999999999999
2022-12-05,0.1563466666666666
2022-12-06,0.2175866666666666
2022-12-07,0.2191066666666667
2022-12-08,0.15705
2022-12-09,0.3102866666666666
2022-12-10,0.1576066666666666
2022-12-11,0.5523999999999999
2022-12-12,0.0323666666666666
2022-12-13,0.11824
2022-12-14,0.17674
2022-12-15,0.3290066666666666
2022-12-16,0.25815
2022-12-17,0.0756733333333333
2022-12-18,0.2977033333333334
2022-12-19,0.1238766666666666
2022-12-20,0.07084
2022-12-21,0.1561
2022-12-22,0.24032
2022-12-23,0.1791166666666667
2022-12-24,0.0558633333333333
2022-12-25,0.0310066666666666
2022-12-26,0.1169266666666666
2022-12-27,0.17244
2022-12-28,0.1145099999999999
2022-12-29,0.0318366666666666
2022-12-30,0.0956833333333333
2022-12-31,0.15029
2023-01-01,0.0263533333333333
2023-01-02,0.2092733333333333
2023-01-03,-0.01594
2023-01-04,0.2529133333333333
2023-01-05,0.1602133333333333
2023-01-06,0.1033866666666666
2023-01-07,-0.01625
2023-01-08,0.0553233333333333
2023-01-09,0.1276366666666666
2023-01-10,0.1624266666666666
2023-01-11,0.1917566666666667
2023-01-12,0.1557833333333333
2023-01-13,0.1294033333333333
2023-01-14,0.0831166666666666
2023-01-15,0.2305666666666667
2023-01-16,0.25724
2023-01-17,0.1222166666666666
2023-01-18,0.0202233333333333
2023-01-19,-0.0238299999999999
2023-01-20,-0.0213933333333333
2023-01-21,0.0408933333333333
2023-01-22,0.01472
2023-01-23,0.07102
2023-01-24,0.1432566666666666
2023-01-25,0.0303066666666666
2023-01-26,0.2300366666666666
2023-01-27,0.0887866666666666
2023-01-28,0.1284366666666666
2023-01-29,0.3206033333333333
2023-01-30,0.0779533333333333
2023-01-31,0.2931666666666665
2023-02-01,0.1325499999999999
2023-02-02,0.1514966666666666
2023-02-03,0.19425
2023-02-04,0.0161999999999999
2023-02-05,0.2597833333333333
2023-02-06,0.1634433333333333
2023-02-07,0.0932966666666666
2023-02-08,0.01322
2023-02-09,0.4654200000000001
2023-02-10,0.3649033333333333
2023-02-11,0.1201033333333333
2023-02-12,0.1153266666666666
2023-02-13,-0.00027
2023-02-14,0.1280333333333333
2023-02-15,0.1033333333333333
2023-02-16,0.1497866666666666
2023-02-17,0.0821733333333333
2023-02-18,0.1569333333333333
2023-02-19,0.16923
2023-02-20,0.2196533333333334
2023-02-21,0.1066
2023-02-22,0.0235699999999999
2023-02-23,0.0886166666666666
2023-02-24,0.0920266666666666
2023-02-25,0.0575899999999999
2023-02-26,0.2374999999999999
2023-02-27,0.1756666666666666
2023-02-28,0.23167
2023-03-01,0.0942833333333333
2023-03-02,0.0871066666666666
2023-03-03,0.08044
2023-03-04,0.09391
2023-03-05,0.10404
2023-03-06,0.0084799999999999
2023-03-07,0.0537199999999999
2023-03-08,0.2150033333333333
2023-03-09,0.23067
2023-03-10,0.0916466666666666
2023-03-11,0.0665366666666666
2023-03-12,0.0185366666666666
2023-03-13,0.12111
2023-03-14,-0.04325
2023-03-15,0.04722
2023-03-16,-0.0571966666666666
2023-03-17,0.2397733333333333
2023-03-18,-0.0305866666666666
2023-03-19,0.06328
2023-03-20,0.0325233333333333
2023-03-21,0.0607333333333333
2023-03-22,-0.0811766666666667
2023-03-23,0.1145933333333333
2023-03-24,-0.00501
2023-03-25,0.1399433333333333
2023-03-26,0.0650433333333333
2023-03-27,0.3827933333333332
2023-03-28,0.0049066666666666
2023-03-29,0.0783433333333333
2023-03-30,0.11505
2023-03-31,0.2178966666666666
2023-04-01,-0.04827
2023-04-02,0.2853366666666667
2023-04-03,0.1311099999999999
2023-04-04,0.32648
2023-04-05,0.25147
2023-04-06,0.3460633333333333
2023-04-07,0.15355
2023-04-08,0.2574133333333334
2023-04-09,0.5016299999999999
2023-04-10,0.2691566666666666
2023-04-11,0.2235633333333333
2023-04-12,0.0606166666666666
2023-04-13,0.20096
2023-04-14,0.2128466666666666
2023-04-15,0.2841933333333333
2023-04-16,0.35452
2023-04-17,0.2382433333333333
2023-04-18,0.0384033333333333
2023-04-19,0.2239233333333333
2023-04-20,0.24151
2023-04-21,0.1491933333333333
2023-04-22,0.0503166666666666
2023-04-23,0.2130333333333333
2023-04-24,0.14156
2023-04-25,0.2301866666666667
2023-04-26,0.37885
2023-04-27,0.5203666666666666
2023-04-28,0.2530833333333333
2023-04-29,0.1023366666666666
2023-04-30,0.1489833333333333
2023-05-01,0.0874033333333333
2023-05-02,0.0780866666666666
2023-05-03,0.15649
2023-05-04,0.4965133333333334
2023-05-05,0.0501233333333333
2023-05-06,0.0585833333333333
2023-05-07,0.1503366666666666
2023-05-08,0.13416
2023-05-09,0.1848733333333333
2023-05-10,0.24111
2023-05-11,0.48612
2023-05-12,0.2550366666666667
2023-05-13,0.0998933333333333
2023-05-14,0.2272833333333333
2023-05-15,0.09369
2023-05-16,0.19165
2023-05-17,0.11493
2023-05-18,0.2473966666666666
2023-05-19,0.22848
2023-05-20,0.0273166666666666
2023-05-21,0.2486366666666666
2023-05-22,0.2970266666666666
2023-05-23,0.1209866666666666
2023-05-24,0.0638366666666666
2023-05-25,0.07511
2023-05-26,0.12838
2023-05-27,0.09477
2023-05-28,0.1560799999999999
2023-05-29,0.0600733333333333
2023-05-30,0.2137066666666666
2023-05-31,0.1327466666666666
2023-06-01,0.6824200000000002
2023-06-02,0.1768466666666667
2023-06-03,0.1852966666666667
2023-06-04,0.2203033333333333
2023-06-05,0.3370866666666667
2023-06-06,0.2177566666666666
2023-06-07,0.0881066666666666
2023-06-08,0.14774
2023-06-09,0.20407
2023-06-10,-0.03832
2023-06-11,0.00465
2023-06-12,0.0952399999999999
2023-06-13,0.0968699999999999
2023-06-14,0.14582
2023-06-15,0.1188633333333333
2023-06-16,0.0600933333333333
2023-06-17,-0.02277
2023-06-18,0.09359
2023-06-19,0.2039733333333333
2023-06-20,0.1444
2023-06-21,0.0974366666666666
2023-06-22,0.2769533333333333
2023-06-23,0.0808633333333333
2023-06-24,0.0666266666666666
2023-06-25,0.40224
2023-06-26,0.1251066666666666
2023-06-27,-0.2313566666666666
2023-06-28,0.34863
2023-06-29,0.17581
2023-06-30,0.1111166666666666
