date,삼성증권
2021-03-28,0.28645
2021-03-29,0.12292333333333332
2021-03-30,0.22181000000000003
2021-03-31,0.20027000000000003
2021-04-01,0.29559333333333343
2021-04-02,0.24286000000000002
2021-04-03,0.09217333333333334
2021-04-04,0.11881333333333335
2021-04-05,0.33321000000000006
2021-04-06,0.29183000000000003
2021-04-07,0.3395566666666667
2021-04-08,0.25684333333333337
2021-04-09,0.1511433333333333
2021-04-10,0.14979333333333333
2021-04-11,0.06744
2021-04-12,0.2286266666666667
2021-04-13,0.10917333333333333
2021-04-14,0.30304000000000003
2021-04-15,0.20486333333333334
2021-04-16,0.11495999999999999
2021-04-17,0.11820333333333334
2021-04-18,0.24025666666666667
2021-04-19,0.22495333333333328
2021-04-20,0.2667433333333333
2021-04-21,0.18474333333333334
2021-04-22,-0.0014733333333333293
2021-04-23,0.32100333333333336
2021-04-24,0.05770666666666666
2021-04-25,0.11430666666666668
2021-04-26,0.19012
2021-04-27,0.11623333333333333
2021-04-28,0.15350333333333335
2021-04-29,0.2797200000000001
2021-04-30,0.15120333333333338
2021-05-01,0.15158999999999997
2021-05-02,0.1577666666666667
2021-05-03,0.11320333333333331
2021-05-04,0.23633333333333334
2021-05-05,0.2124566666666667
2021-05-06,-0.03495333333333332
2021-05-07,0.5327900000000001
2021-05-08,0.2522166666666667
2021-05-09,0.16014333333333336
2021-05-10,0.40859333333333325
2021-05-11,0.22932000000000005
2021-05-12,0.25279333333333337
2021-05-13,0.11710666666666666
2021-05-14,0.23153666666666667
2021-05-15,0.02293
2021-05-16,0.18807666666666673
2021-05-17,0.28728999999999993
2021-05-18,0.11590666666666663
2021-05-19,-0.033523333333333336
2021-05-20,0.10569666666666665
2021-05-21,0.2343866666666667
2021-05-22,0.09459666666666666
2021-05-23,0.17895333333333335
2021-05-24,0.31710333333333324
2021-05-25,0.2980866666666666
2021-05-26,0.20830333333333334
2021-05-27,0.21222666666666667
2021-05-28,0.10125333333333335
2021-05-29,0.11235000000000002
2021-05-30,0.19179666666666664
2021-05-31,0.15412
2021-06-01,0.16867
2021-06-02,0.32482666666666665
2021-06-03,0.14096
2021-06-04,0.1599766666666667
2021-06-05,0.15839999999999999
2021-06-06,0.14543
2021-06-07,0.2220266666666667
2021-06-08,0.18798333333333334
2021-06-09,0.1870266666666667
2021-06-10,0.24584666666666666
2021-06-11,0.18963000000000005
2021-06-12,0.11700333333333335
2021-06-13,0.20124999999999998
2021-06-14,0.22601333333333337
2021-06-15,0.2565966666666667
2021-06-16,0.2368766666666667
2021-06-17,0.18144333333333332
2021-06-18,0.2628433333333334
2021-06-19,0.1631
2021-06-20,0.2518700000000001
2021-06-21,0.26605666666666666
2021-06-22,0.25023000000000006
2021-06-23,0.18922
2021-06-24,0.17221666666666666
2021-06-25,0.3175366666666667
2021-06-26,0.16800333333333334
2021-06-27,0.12782333333333332
2021-06-28,0.23839
2021-06-29,0.1673633333333333
2021-06-30,0.27965000000000007
2021-07-01,0.20489666666666667
2021-07-02,0.18501666666666666
2021-07-03,0.045959999999999994
2021-07-04,0.13109
2021-07-05,0.10499333333333333
2021-07-06,0.11122666666666667
2021-07-07,0.19856333333333334
2021-07-08,0.22694000000000006
2021-07-09,0.24640666666666663
2021-07-10,0.2368133333333333
2021-07-11,0.10916
2021-07-12,0.20272999999999997
2021-07-13,0.24616333333333337
2021-07-14,0.20765333333333333
2021-07-15,0.28284000000000004
2021-07-16,0.13783
2021-07-17,0.024749999999999994
2021-07-18,0.16984666666666667
2021-07-19,0.23478666666666673
2021-07-20,0.22488333333333338
2021-07-21,0.32555333333333336
2021-07-22,0.18511333333333335
2021-07-23,0.19535
2021-07-24,0.06414
2021-07-25,0.13542666666666667
2021-07-26,0.23003000000000004
2021-07-27,0.26823
2021-07-28,0.3622499999999999
2021-07-29,0.21055000000000001
2021-07-30,0.18921666666666673
2021-07-31,0.04442333333333335
2021-08-01,0.04663999999999999
2021-08-02,0.3151733333333333
2021-08-03,0.2263966666666667
2021-08-04,0.20465000000000003
2021-08-05,0.29847
2021-08-06,0.4572500000000001
2021-08-07,0.15444666666666668
2021-08-08,0.16904
2021-08-09,0.36074666666666666
2021-08-10,0.3014233333333333
2021-08-11,0.24944333333333335
2021-08-12,0.14349666666666663
2021-08-13,0.2818566666666667
2021-08-14,0.12999999999999998
2021-08-15,0.12096666666666667
2021-08-16,0.10207333333333334
2021-08-17,0.3452733333333333
2021-08-18,0.22432666666666673
2021-08-19,0.11246333333333333
2021-08-20,0.0758
2021-08-21,0.05026333333333335
2021-08-22,0.08667000000000001
2021-08-23,0.1436233333333333
2021-08-24,0.15134666666666666
2021-08-25,0.24481999999999998
2021-08-26,0.21264666666666668
2021-08-27,0.3096533333333333
2021-08-28,0.14009999999999997
2021-08-29,0.1457766666666667
2021-08-30,0.21430000000000002
2021-08-31,0.04592333333333333
2021-09-01,0.17164666666666673
2021-09-02,0.20728333333333332
2021-09-03,0.25144999999999995
2021-09-04,0.11097999999999998
2021-09-05,0.14821999999999996
2021-09-06,0.18846333333333332
2021-09-07,0.24563000000000004
2021-09-08,0.17693
2021-09-09,0.17948333333333333
2021-09-10,0.14474000000000004
2021-09-11,0.22821
2021-09-12,0.021496666666666667
2021-09-13,0.2758433333333334
2021-09-14,0.23477000000000003
2021-09-15,0.21422333333333338
2021-09-16,0.2696633333333334
2021-09-17,0.09012999999999997
2021-09-18,0.21537
2021-09-19,0.21676333333333334
2021-09-20,0.18965666666666664
2021-09-21,0.14478666666666667
2021-09-22,-0.011396666666666659
2021-09-23,-0.013699999999999993
2021-09-24,0.07235666666666668
2021-09-25,0.11408000000000001
2021-09-26,0.09598999999999998
2021-09-27,0.23439000000000002
2021-09-28,0.21716666666666667
2021-09-29,0.1978766666666667
2021-09-30,0.17230666666666666
2021-10-01,0.14909666666666663
2021-10-02,0.12125999999999999
2021-10-03,0.034793333333333336
2021-10-04,0.013799999999999995
2021-10-05,0.03787
2021-10-06,-0.030226666666666673
2021-10-07,0.1499
2021-10-08,0.28017666666666663
2021-10-09,0.08395999999999999
2021-10-10,-0.04267666666666667
2021-10-11,0.18367999999999998
2021-10-12,0.07980333333333335
2021-10-13,0.06018000000000001
2021-10-14,0.14800333333333335
2021-10-15,0.16763
2021-10-16,0.14757666666666666
2021-10-17,-0.046813333333333325
2021-10-18,0.19812333333333335
2021-10-19,0.13432666666666662
2021-10-20,0.3031366666666668
2021-10-21,0.19830666666666671
2021-10-22,0.20767999999999998
2021-10-23,0.16626666666666665
2021-10-24,0.12980333333333333
2021-10-25,0.04803333333333333
2021-10-26,-0.002523333333333329
2021-10-27,0.2065333333333333
2021-10-28,0.11002
2021-10-29,0.09734333333333335
2021-10-30,0.07454666666666666
2021-10-31,0.16852666666666666
2021-11-01,0.09356666666666667
2021-11-02,0.16646999999999998
2021-11-03,0.09227666666666663
2021-11-04,0.15247333333333335
2021-11-05,0.3116666666666667
2021-11-06,0.12765666666666664
2021-11-07,0.12016333333333334
2021-11-08,0.24885333333333334
2021-11-09,0.2628266666666667
2021-11-10,0.23383333333333337
2021-11-11,0.28897333333333336
2021-11-12,0.2591300000000001
2021-11-13,0.13488333333333333
2021-11-14,0.17114
2021-11-15,0.2023133333333334
2021-11-16,0.15009
2021-11-17,0.058086666666666655
2021-11-18,0.2787433333333334
2021-11-19,0.2884033333333334
2021-11-20,0.13653
2021-11-21,0.15804666666666672
2021-11-22,0.22794333333333336
2021-11-23,0.36779999999999996
2021-11-24,0.26349333333333336
2021-11-25,0.15979666666666667
2021-11-26,0.24431333333333338
2021-11-27,0.14275333333333334
2021-11-28,0.19439666666666663
2021-11-29,0.22733333333333336
2021-11-30,0.1987366666666667
2021-12-01,0.16483
2021-12-02,0.17925666666666668
2021-12-03,0.14196
2021-12-04,0.05302333333333334
2021-12-05,0.12471333333333331
2021-12-06,0.21652333333333332
2021-12-07,0.22608
2021-12-08,0.3291033333333333
2021-12-09,0.14174666666666672
2021-12-10,0.31033666666666665
2021-12-11,0.14343666666666666
2021-12-12,0.27057333333333333
2021-12-13,0.26560000000000006
2021-12-14,0.21225333333333335
2021-12-15,0.12867
2021-12-16,0.22284666666666672
2021-12-17,0.07245333333333333
2021-12-18,0.03933
2021-12-19,0.18576333333333336
2021-12-20,0.12178333333333331
2021-12-21,0.20861000000000002
2021-12-22,0.15659333333333333
2021-12-23,0.23760333333333336
2021-12-24,0.23360999999999998
2021-12-25,0.20921333333333333
2021-12-26,0.032709999999999996
2021-12-27,0.16959999999999997
2021-12-28,0.15808666666666668
2021-12-29,0.18170000000000006
2021-12-30,0.21178000000000002
2021-12-31,0.17211
2022-01-01,0.08116666666666665
2022-01-02,0.15731333333333333
2022-01-03,0.33374333333333334
2022-01-04,0.056690000000000004
2022-01-05,0.07850333333333331
2022-01-06,0.1735566666666667
2022-01-07,0.14624333333333334
2022-01-08,0.03838
2022-01-09,0.12875333333333333
2022-01-10,0.11829333333333335
2022-01-11,0.14947333333333335
2022-01-12,0.15466666666666667
2022-01-13,0.1529233333333333
2022-01-14,0.1768433333333333
2022-01-15,0.19984333333333332
2022-01-16,0.14942666666666668
2022-01-17,0.1997233333333334
2022-01-18,0.16588666666666668
2022-01-19,0.08916333333333332
2022-01-20,0.24708666666666668
2022-01-21,0.20642000000000002
2022-01-22,-0.07152333333333334
2022-01-23,0.08217666666666665
2022-01-24,0.18733000000000002
2022-01-25,0.022879999999999998
2022-01-26,0.06706999999999999
2022-01-27,0.25611666666666666
2022-01-28,0.19734666666666664
2022-01-29,0.17850666666666667
2022-01-30,0.054626666666666664
2022-01-31,0.10398000000000002
2022-02-01,0.20208000000000004
2022-02-02,0.11269666666666668
2022-02-03,0.20856333333333335
2022-02-04,0.2236466666666667
2022-02-05,0.09222999999999999
2022-02-06,0.18341000000000002
2022-02-07,0.2616266666666666
2022-02-08,0.27735000000000004
2022-02-09,0.27680666666666665
2022-02-10,0.16711
2022-02-11,0.17983333333333335
2022-02-12,0.12312999999999998
2022-02-13,0.22509666666666667
2022-02-14,0.18008666666666662
2022-02-15,0.17425333333333332
2022-02-16,0.19539333333333336
2022-02-17,0.13309666666666667
2022-02-18,0.2079766666666667
2022-02-19,0.11511
2022-02-20,0.2908233333333333
2022-02-21,0.1801666666666667
2022-02-22,-0.12276333333333335
2022-02-23,0.1799166666666667
2022-02-24,0.17222666666666667
2022-02-25,0.2065466666666667
2022-02-26,0.10446
2022-02-27,-0.08596333333333334
2022-02-28,0.03700333333333334
2022-03-01,-0.16473
2022-03-02,0.13653666666666667
2022-03-03,0.21357333333333334
2022-03-04,0.10494333333333333
2022-03-05,0.10964333333333334
2022-03-06,0.09934
2022-03-07,0.1133633333333333
2022-03-08,0.0562
2022-03-09,0.16606666666666667
2022-03-10,0.1421866666666667
2022-03-11,0.16442000000000004
2022-03-12,0.06969333333333333
2022-03-13,0.19506666666666664
2022-03-14,0.20403333333333337
2022-03-15,0.07893999999999998
2022-03-16,0.28999
2022-03-17,0.32496666666666674
2022-03-18,0.1713633333333333
2022-03-19,0.04099333333333333
2022-03-20,0.13060333333333332
2022-03-21,0.25231666666666674
2022-03-22,0.25960333333333335
2022-03-23,0.18629333333333337
2022-03-24,0.18754666666666664
2022-03-25,0.3188166666666667
2022-03-26,0.015036666666666658
2022-03-27,0.3122433333333333
2022-03-28,0.22302
2022-03-29,0.20806333333333338
2022-03-30,0.07486
2022-03-31,0.13470666666666667
2022-04-01,0.19430333333333333
2022-04-02,0.19819666666666663
2022-04-03,0.17847
2022-04-04,0.22190000000000004
2022-04-05,0.3753400000000002
2022-04-06,0.20581333333333335
2022-04-07,0.08469333333333333
2022-04-08,0.24233666666666673
2022-04-09,0.14298333333333335
2022-04-10,0.16215333333333334
2022-04-11,0.14306000000000002
2022-04-12,0.17375333333333334
2022-04-13,0.22357333333333335
2022-04-14,0.2086833333333333
2022-04-15,0.19241999999999995
2022-04-16,0.07375
2022-04-17,0.16618666666666668
2022-04-18,0.28636
2022-04-19,0.2687233333333333
2022-04-20,0.17033
2022-04-21,0.10412666666666667
2022-04-22,0.15412666666666663
2022-04-23,0.01780666666666666
2022-04-24,0.050896666666666666
2022-04-25,0.09369999999999996
2022-04-26,0.06836333333333333
2022-04-27,0.2067266666666667
2022-04-28,0.18901666666666667
2022-04-29,0.06702666666666665
2022-04-30,0.13144666666666666
2022-05-01,0.05646333333333335
2022-05-02,0.21876666666666666
2022-05-03,0.2068466666666667
2022-05-04,0.23648
2022-05-05,0.15360666666666667
2022-05-06,-0.008443333333333325
2022-05-07,0.13545666666666667
2022-05-08,0.02443666666666667
2022-05-09,0.011713333333333341
2022-05-10,0.07252666666666664
2022-05-11,0.19232333333333337
2022-05-12,0.3847366666666667
2022-05-13,0.16504666666666665
2022-05-14,0.16387000000000002
2022-05-15,0.04401333333333333
2022-05-16,0.22399666666666673
2022-05-17,0.16526999999999997
2022-05-18,0.24471
2022-05-19,0.12899000000000002
2022-05-20,0.24486999999999998
2022-05-21,0.18185666666666667
2022-05-22,0.14551666666666663
2022-05-23,0.10917333333333334
2022-05-24,0.14719333333333334
2022-05-25,0.22171000000000002
2022-05-26,0.30778666666666665
2022-05-27,0.15486000000000003
2022-05-28,0.06575666666666667
2022-05-29,0.21461666666666665
2022-05-30,0.1678733333333333
2022-05-31,0.13109
2022-06-01,0.22929000000000002
2022-06-02,0.10586
2022-06-03,0.11533666666666664
2022-06-04,0.12888333333333335
2022-06-05,0.12069333333333333
2022-06-06,0.24000000000000005
2022-06-07,0.10898000000000004
2022-06-08,0.11636666666666666
2022-06-09,0.2992
2022-06-10,0.13025333333333336
2022-06-11,0.06802666666666667
2022-06-12,0.06928
2022-06-13,0.038613333333333326
2022-06-14,0.09429333333333334
2022-06-15,0.037676666666666685
2022-06-16,0.19431666666666672
2022-06-17,-0.00818
2022-06-18,0.07346
2022-06-19,0.036420000000000015
2022-06-20,0.16575
2022-06-21,0.17107333333333333
2022-06-22,0.06505
2022-06-23,0.19648333333333337
2022-06-24,0.17607333333333333
2022-06-25,0.20687000000000003
2022-06-26,0.06152666666666667
2022-06-27,0.13731
2022-06-28,0.2875733333333334
2022-06-29,0.10697666666666665
2022-06-30,0.09572666666666667
2022-07-01,0.19384000000000004
2022-07-02,0.06991333333333333
2022-07-03,-0.11944333333333333
2022-07-04,0.006636666666666665
2022-07-05,0.21418333333333328
2022-07-06,0.15736
2022-07-07,0.10997666666666667
2022-07-08,0.10960999999999996
2022-07-09,0.01697666666666667
2022-07-10,0.08849
2022-07-11,0.05151999999999998
2022-07-12,0.06579666666666667
2022-07-13,0.19627000000000003
2022-07-14,0.26521999999999996
2022-07-15,0.17790000000000003
2022-07-16,0.11802333333333333
2022-07-17,0.09752333333333336
2022-07-18,0.05685
2022-07-19,0.18251999999999996
2022-07-20,0.31392666666666663
2022-07-21,0.07614333333333331
2022-07-22,0.21325333333333335
2022-07-23,0.10255666666666666
2022-07-24,0.03239000000000001
2022-07-25,0.02802
2022-07-26,0.1643666666666667
2022-07-27,0.1339133333333333
2022-07-28,0.1340633333333333
2022-07-29,0.24090666666666663
2022-07-30,0.10692333333333333
2022-07-31,0.20366333333333328
2022-08-01,0.09712000000000003
2022-08-02,0.16056666666666666
2022-08-03,0.0734266666666667
2022-08-04,0.27546666666666664
2022-08-05,0.1846366666666667
2022-08-06,-0.003966666666666666
2022-08-07,0.09018333333333334
2022-08-08,0.20899000000000004
2022-08-09,0.17454333333333336
2022-08-10,0.05582666666666667
2022-08-11,0.4111599999999999
2022-08-12,0.31284000000000006
2022-08-13,0.06360333333333332
2022-08-14,0.08492333333333332
2022-08-15,0.2704533333333333
2022-08-16,0.17195333333333335
2022-08-17,0.2911066666666667
2022-08-18,0.24664666666666674
2022-08-19,0.1621233333333333
2022-08-20,0.06874333333333334
2022-08-21,0.18499
2022-08-22,0.32216000000000006
2022-08-23,0.23579333333333338
2022-08-24,0.14665999999999996
2022-08-25,0.24670666666666666
2022-08-26,0.19653
2022-08-27,-0.00710333333333333
2022-08-28,0.07087
2022-08-29,0.21109333333333338
2022-08-30,0.2121066666666667
2022-08-31,0.12996
2022-09-01,0.16338333333333332
2022-09-02,-0.038036666666666656
2022-09-03,-0.004366666666666663
2022-09-04,0.13077999999999998
2022-09-05,0.3169399999999999
2022-09-06,0.15346
2022-09-07,0.14550999999999997
2022-09-08,0.2205166666666667
2022-09-09,0.25305666666666665
2022-09-10,0.15206
2022-09-11,0.14425
2022-09-12,0.09553333333333333
2022-09-13,0.16641333333333339
2022-09-14,0.09610666666666666
2022-09-15,0.07551666666666668
2022-09-16,0.06186666666666667
2022-09-17,0.11946333333333332
2022-09-18,0.14292000000000002
2022-09-19,0.23318333333333335
2022-09-20,0.18345000000000003
2022-09-21,0.15231666666666668
2022-09-22,0.15886333333333333
2022-09-23,0.10476333333333335
2022-09-24,0.0729
2022-09-25,0.08676333333333333
2022-09-26,0.3003333333333334
2022-09-27,0.05486666666666663
2022-09-28,0.26910666666666666
2022-09-29,0.22158999999999998
2022-09-30,0.053250000000000006
2022-10-01,0.09411333333333333
2022-10-02,0.09816666666666668
2022-10-03,0.020076666666666663
2022-10-04,0.3420266666666667
2022-10-05,0.12430666666666665
2022-10-06,-0.03904
2022-10-07,0.12420666666666666
2022-10-08,0.07347
2022-10-09,0.19427666666666668
2022-10-10,0.11906999999999997
2022-10-11,0.16577000000000006
2022-10-12,0.06248333333333334
2022-10-13,0.03679333333333334
2022-10-14,0.05292666666666664
2022-10-15,0.026160000000000006
2022-10-16,0.05257333333333333
2022-10-17,0.13926666666666668
2022-10-18,0.20292000000000004
2022-10-19,0.12662666666666664
2022-10-20,0.11422666666666664
2022-10-21,0.08014666666666666
2022-10-22,0.0411
2022-10-23,-0.023643333333333346
2022-10-24,0.2085066666666667
2022-10-25,0.10411
2022-10-26,0.24473000000000006
2022-10-27,0.23163999999999998
2022-10-28,0.15942000000000006
2022-10-29,0.09001333333333333
2022-10-30,0.12946999999999997
2022-10-31,0.25064000000000003
2022-11-01,0.21571333333333334
2022-11-02,0.07610333333333334
2022-11-03,0.05488
2022-11-04,0.16329333333333335
2022-11-05,-0.01190666666666667
2022-11-06,0.10600000000000002
2022-11-07,0.16586333333333333
2022-11-08,0.2010066666666667
2022-11-09,0.09673
2022-11-10,0.07043333333333333
2022-11-11,0.25208
2022-11-12,0.07752333333333333
2022-11-13,0.20376666666666668
2022-11-14,0.16687999999999997
2022-11-15,0.17419333333333334
2022-11-16,0.2480266666666667
2022-11-17,0.11938666666666665
2022-11-18,0.1940366666666667
2022-11-19,0.06884666666666667
2022-11-20,-0.007343333333333329
2022-11-21,0.2525533333333334
2022-11-22,0.2303866666666667
2022-11-23,0.22537333333333334
2022-11-24,0.17662000000000003
2022-11-25,0.2227233333333333
2022-11-26,0.10306666666666665
2022-11-27,0.20165999999999998
2022-11-28,0.2820533333333334
2022-11-29,0.10235000000000001
2022-11-30,0.21464000000000005
2022-12-01,0.27413000000000004
2022-12-02,0.28781000000000007
2022-12-03,0.13759
2022-12-04,0.06509666666666666
2022-12-05,0.2453
2022-12-06,0.13178666666666666
2022-12-07,0.15468333333333334
2022-12-08,0.14979
2022-12-09,0.13829666666666665
2022-12-10,0.08705666666666664
2022-12-11,0.08827666666666666
2022-12-12,0.20378666666666673
2022-12-13,0.24264666666666673
2022-12-14,0.1821833333333333
2022-12-15,0.07528
2022-12-16,0.12739999999999999
2022-12-17,0.10096333333333334
2022-12-18,0.2503366666666667
2022-12-19,0.07890333333333333
2022-12-20,0.09485666666666666
2022-12-21,0.2852766666666667
2022-12-22,0.21257666666666672
2022-12-23,0.14859
2022-12-24,0.17764666666666665
2022-12-25,0.22414999999999996
2022-12-26,0.12117333333333334
2022-12-27,0.13680666666666666
2022-12-28,0.08776999999999999
2022-12-29,0.13311
2022-12-30,0.08052999999999999
2022-12-31,-0.004526666666666664
2023-01-01,0.15533999999999998
2023-01-02,0.12883666666666665
2023-01-03,0.01375333333333333
2023-01-04,0.07062666666666667
2023-01-05,0.18596666666666667
2023-01-06,0.26777666666666666
2023-01-07,-0.058260000000000006
2023-01-08,0.06825666666666667
2023-01-09,0.1455733333333333
2023-01-10,0.1839833333333334
2023-01-11,0.15581999999999996
2023-01-12,0.24636999999999995
2023-01-13,0.2565799999999999
2023-01-14,0.13208666666666666
2023-01-15,0.17968666666666666
2023-01-16,0.17305999999999996
2023-01-17,0.17106000000000002
2023-01-18,0.1630566666666667
2023-01-19,0.12495666666666665
2023-01-20,0.2697033333333334
2023-01-21,0.08659666666666668
2023-01-22,0.17651
2023-01-23,0.27162000000000003
2023-01-24,0.13582333333333332
2023-01-25,0.1647566666666667
2023-01-26,0.06612666666666667
2023-01-27,0.4246033333333334
2023-01-28,0.09935333333333334
2023-01-29,0.20380333333333336
2023-01-30,0.18080333333333332
2023-01-31,0.2313866666666667
2023-02-01,0.21847333333333335
2023-02-02,0.06455999999999998
2023-02-03,0.0902
2023-02-04,0.010323333333333332
2023-02-05,0.15339
2023-02-06,0.19375333333333336
2023-02-07,0.16929666666666662
2023-02-08,0.22074666666666667
2023-02-09,0.19403000000000004
2023-02-10,0.18625999999999998
2023-02-11,0.08091333333333334
2023-02-12,0.2730699999999999
2023-02-13,0.2802700000000001
2023-02-14,0.13542666666666664
2023-02-15,0.30279000000000006
2023-02-16,0.22408
2023-02-17,0.34182999999999997
2023-02-18,0.07551666666666666
2023-02-19,0.19363000000000002
2023-02-20,0.31622666666666677
2023-02-21,0.22250666666666666
2023-02-22,0.20925333333333332
2023-02-23,0.22769666666666663
2023-02-24,0.16829666666666668
2023-02-25,0.30607999999999996
2023-02-26,0.23693333333333336
2023-02-27,0.2996433333333333
2023-02-28,0.23374666666666669
2023-03-01,0.21382
2023-03-02,0.16349666666666668
2023-03-03,0.2568033333333334
2023-03-04,0.23764000000000002
2023-03-05,0.10007999999999999
2023-03-06,0.2599166666666667
2023-03-07,0.06140999999999998
2023-03-08,0.17858333333333337
2023-03-09,0.2685733333333334
2023-03-10,0.21851
2023-03-11,0.06008333333333333
2023-03-12,0.03918666666666666
2023-03-13,0.11564666666666669
2023-03-14,0.1420866666666667
2023-03-15,0.10524666666666667
2023-03-16,0.08451
2023-03-17,0.10947666666666667
2023-03-18,0.13035
2023-03-19,0.18325333333333335
2023-03-20,0.2521266666666667
2023-03-21,0.20530333333333334
2023-03-22,0.27778
2023-03-23,0.33029666666666657
2023-03-24,0.09962666666666663
2023-03-25,0.03261333333333332
2023-03-26,0.23312333333333335
2023-03-27,0.1751366666666667
2023-03-28,0.21461
2023-03-29,0.11588000000000001
2023-03-30,0.16081333333333334
2023-03-31,0.21004999999999996
2023-04-01,0.09423666666666666
2023-04-02,0.16371
2023-04-03,0.20706
2023-04-04,0.12919666666666665
2023-04-05,0.2098233333333333
2023-04-06,0.2544100000000001
2023-04-07,0.16332666666666668
2023-04-08,0.08123666666666667
2023-04-09,0.1553266666666667
2023-04-10,0.36934
2023-04-11,0.21103333333333335
2023-04-12,0.23935666666666672
2023-04-13,0.18210999999999997
2023-04-14,0.27203000000000005
2023-04-15,0.18588666666666667
2023-04-16,0.22077666666666668
2023-04-17,0.31790999999999997
2023-04-18,0.13043666666666665
2023-04-19,0.26126333333333335
2023-04-20,0.20673666666666668
2023-04-21,0.20040666666666673
2023-04-22,0.08812333333333333
2023-04-23,0.19557666666666673
2023-04-24,0.19308666666666666
2023-04-25,0.11970666666666663
2023-04-26,0.14685999999999996
2023-04-27,-0.003393333333333326
2023-04-28,0.24911999999999998
2023-04-29,0.07251999999999999
2023-04-30,-0.03372333333333333
2023-05-01,0.03169333333333333
2023-05-02,0.2278966666666667
2023-05-03,0.04488333333333331
2023-05-04,0.04828333333333334
2023-05-05,0.09765666666666666
2023-05-06,0.10498666666666664
2023-05-07,0.14991999999999997
2023-05-08,0.18233666666666665
2023-05-09,0.2643533333333334
2023-05-10,0.12138
2023-05-11,0.3158099999999999
2023-05-12,0.44171333333333324
2023-05-13,0.09135999999999998
2023-05-14,0.08327999999999997
2023-05-15,0.21275666666666662
2023-05-16,0.22216
2023-05-17,0.1787066666666667
2023-05-18,0.24438999999999997
2023-05-19,0.27867666666666663
2023-05-20,0.058429999999999996
2023-05-21,0.12826
2023-05-22,0.1782466666666666
2023-05-23,0.09103333333333331
2023-05-24,0.1602633333333333
2023-05-25,0.27186000000000005
2023-05-26,0.21752333333333337
2023-05-27,0.08640666666666667
2023-05-28,0.15417666666666668
2023-05-29,0.21786
2023-05-30,0.22973999999999997
2023-05-31,0.23411333333333337
2023-06-01,0.17273666666666665
2023-06-02,0.09615666666666667
2023-06-03,0.16748000000000002
2023-06-04,0.13767333333333334
2023-06-05,0.21101000000000003
2023-06-06,0.28120999999999996
2023-06-07,0.2984699999999999
2023-06-08,0.22384666666666667
2023-06-09,0.23532000000000006
2023-06-10,0.12045666666666666
2023-06-11,0.24926
2023-06-12,0.3788766666666667
2023-06-13,0.23524333333333336
2023-06-14,0.34057666666666664
2023-06-15,0.047310000000000005
2023-06-16,0.17486666666666661
2023-06-17,0.08759666666666664
2023-06-18,0.19242666666666663
2023-06-19,0.13391999999999996
2023-06-20,0.07910666666666669
