날짜,rsi,macd,upper band diff,lower band diff,CCI,K,D,volume
2023-01-02,,,,,,,,305400
2023-01-03,,,,,,,,351896
2023-01-04,,,,,,,,374400
2023-01-05,,,,,,,,553209
2023-01-06,,,,,,,,302571
2023-01-09,,,,,,,,333967
2023-01-10,,,,,,,,301281
2023-01-11,,,,,,,,214017
2023-01-12,,,,,,,,214575
2023-01-13,,,,,,,,329141
2023-01-16,,,,,,,,371945
2023-01-17,,,,,,,,295030
2023-01-18,,,,,,,,238834
2023-01-19,,,,,,100.0,,273353
2023-01-20,,,,,,93.85964912280701,,161232
2023-01-25,,,,,,94.05940594059405,95.97301835446702,315030
2023-01-26,,,,,,93.24324324324324,93.72076610221477,218379
2023-01-27,,,,,,96.49122807017544,94.5979590846709,283887
2023-01-30,78.69670597707577,,,,,46.808510638297875,78.8476606505722,446693
2023-01-31,70.37590397206324,,3615.688455250165,2225.6884552501615,-12.588425232669842,2.083333333333333,48.46102401393555,543924
2023-02-01,63.151746016197954,,2479.5642356603275,2214.564235660324,-11.092631869512084,33.33333333333333,27.408392434988183,254166
2023-02-02,57.25519125366382,,2064.3225665889477,1594.3225665889477,-2.526025943104537,35.41666666666667,23.611111111111114,353756
2023-02-03,52.421057687535495,,1816.7664971283593,1251.7664971283593,-31.61092330544411,37.5,35.416666666666664,199821
2023-02-06,48.609973876451676,,2448.0249128320283,563.0249128320283,-73.51175911100833,10.416666666666668,27.777777777777775,184323
2023-02-07,46.54599038831958,,2282.7115780487147,677.7115780487147,-77.43387267767446,16.666666666666664,21.527777777777775,204839
2023-02-08,46.30471055616643,,1112.069878756316,1802.069878756316,2.979406188317686,66.66666666666666,31.249999999999996,360449
2023-02-09,44.66164383847284,,1712.3185004373881,1187.3185004373881,-13.262275967190092,41.66666666666667,41.666666666666664,194024
2023-02-10,41.86409100198786,,1698.6865108556885,1123.6865108556885,-40.04132087161239,41.66666666666667,50.0,188398
2023-02-13,41.95270420535516,,1774.3389270240004,949.3389270240004,-58.816245125282386,37.5,40.27777777777778,280617
2023-02-14,42.9266675611893,,1817.48817933604,937.48817933604,-33.80550952820456,35.41666666666667,38.19444444444445,242043
2023-02-15,40.00981158663228,,2881.6981202493334,111.69812024933344,-111.00383771659153,3.7037037037037033,25.540123456790127,300543
2023-02-16,38.17787537726814,,2433.9831502290035,623.9831502290035,-99.94743951589811,20.408163265306122,19.8428445452255,212991
2023-02-17,38.43335924823588,,2489.911297301238,639.9112973012379,-92.13753979541623,20.51282051282051,14.874895827276779,120796
2023-02-20,40.33372531540125,,2333.9352694220433,693.9352694220433,-83.4400897934317,20.51282051282051,20.47793476364905,138236
2023-02-21,41.333196494671476,30.03122297021276,1931.862908180039,956.8629081800427,-64.89196216377124,33.33333333333333,24.786324786324784,206236
2023-02-22,41.829270282531375,-35.07639373143161,2881.464424853075,81.46442485307489,-121.03377944749235,2.083333333333333,18.64316239316239,340760
2023-02-23,43.09307938549205,24.39429748701965,2055.9775755268056,675.9775755268092,-89.38855173974345,27.083333333333332,20.833333333333332,191567
2023-02-24,43.66196827438093,6.7526363475784805,2029.6892086173684,319.6892086173684,-90.908716691407,14.583333333333334,14.583333333333334,293549
2023-02-27,41.86996564150287,1.9459491077311384,2184.171473194059,249.17147319405922,-121.12785840586272,8.16326530612245,16.60997732426304,197496
2023-02-28,40.17715711827115,56.5041827818568,1434.4905332268754,989.490533226879,-55.31842869412893,42.22222222222222,21.656273620559336,913289
2023-03-02,40.06337709298669,-3.1210345288783614,2170.932517965215,365.9325179652151,-82.24077225660834,9.75609756097561,20.047195029773427,313411
2023-03-03,38.4559413357423,-12.319575775346813,2463.332303254654,233.33230325465047,-111.60109273051414,6.521739130434782,19.50001963787754,285287
2023-03-06,36.90038578018674,13.514369790024269,2201.9404946044524,531.9404946044524,-94.36631058751252,15.217391304347828,10.498409331919406,203967
2023-03-07,35.470301034424025,-10.669364430793223,2695.7892632327057,265.7892632327057,-107.44488933304608,0.0,7.246376811594203,183306
2023-03-08,35.58847861178369,-31.022205664926197,3326.8912129438613,6.891212943864957,-137.42164226071563,2.272727272727273,5.8300395256917,259514
2023-03-09,34.9910760143811,-7.711865466917473,3131.3952681684823,141.3952681684823,-127.3971656493723,6.521739130434782,2.931488801054018,375755
2023-03-10,34.472284562649335,-13.993294295176604,3421.8975221081128,36.89752210811275,-142.3477722329083,10.714285714285714,6.50291737248259,225465
2023-03-13,34.59926868963347,39.17883887854895,2694.3626720911343,659.3626720911343,-100.54701478120404,30.357142857142854,15.86438923395445,333123
2023-03-14,33.811225211372594,-16.395931750464285,3446.4150326069503,36.41503260695026,-118.99899384985947,1.9607843137254901,14.34407096171802,314298
2023-03-15,33.47224216052514,0.0006173999649021766,3352.964950547226,167.96495054722618,-115.04331847354851,5.555555555555555,12.624494242141301,238656
2023-03-16,32.18994550980743,-11.198818513952205,3808.3119668987274,83.3119668987274,-130.7204296412346,0.0,2.505446623093682,236133
2023-03-17,32.48080008252108,32.893777021623734,3305.5486696053777,640.5486696053777,-94.85829450378193,13.559322033898304,6.371625863151287,563548
2023-03-20,31.687149288870284,27.79210856107209,3294.186669502422,689.1866695024219,-83.4721393620121,10.16949152542373,7.909604519774011,167143
2023-03-21,30.98480815174654,45.410187956167675,2881.143284604317,1011.1432846043208,-71.59322982608184,19.298245614035086,14.342353057785706,159911
2023-03-22,30.158298915410604,38.54041489098034,2626.1910504132247,1016.1910504132247,-56.551782099857256,22.916666666666664,17.461467935375158,128761
