날짜,rsi,macd,upper band diff,lower band diff,CCI,K,D,volume
2021-12-27,74.30222880427695,-50.79607673150149,1872.199054515644,3692.199054515644,53.86250735559802,64.28571428571429,77.87040916073173,894064
2021-12-28,69.64358593231181,-51.44698330036484,1650.4755122271526,2725.4755122271526,38.78375637654556,57.14285714285714,68.96103896103895,2000608
2021-12-29,62.73896000427069,-119.59981699228705,2521.5891002873395,861.5891002873395,-62.70135665746069,24.561403508771928,48.663324979114435,1443867
2021-12-30,56.1482729316559,-117.72624663429525,3037.1522159171363,7.1522159171363455,-102.03489102977066,1.7543859649122806,27.819548872180434,797447
2022-01-03,49.470279953968735,-49.45519433787264,2742.8508369687406,317.8508369687406,-104.0650524023366,12.280701754385964,12.865497076023376,693817
2022-01-04,45.14133258554769,-0.4695468419276736,2385.211226953754,650.2112269537538,-83.15899088171278,24.561403508771928,12.865497076023379,664584
2022-01-05,41.96054712628121,27.479777796436643,2085.211226953754,950.2112269537538,-52.8047859856978,35.08771929824561,23.976608187134484,1487051
2022-01-06,42.303684381183174,37.52527787574665,1885.2112269537538,1150.2112269537538,-43.474388737513046,42.10526315789473,33.91812865497074,1051238
2022-01-07,41.45047823385938,45.309527701436664,1638.6223543471278,1388.6223543471278,-35.34171797506258,53.70370370370371,43.63222871994801,1031482
2022-01-10,45.720569976978645,156.4642818162546,-10.278660609525105,3409.721339390475,99.91894031825713,98.55072463768117,64.78656383309318,2740119
2022-01-11,50.540896655744525,176.2546262688466,-686.4259588404748,5013.574041159525,170.4863541603243,97.91666666666666,83.39036500268382,2973292
2022-01-12,54.88417242759173,86.2862353446241,-80.4509883924402,5024.54901160756,144.97524856911758,93.81443298969072,96.76060809801284,1939880
2022-01-13,59.05083909425839,56.48726750771115,41.981011398384,5531.981011398384,133.69428208846855,100.0,97.24369988545243,1484607
2022-01-14,63.917149254686194,-33.08268506405683,1002.0396625429566,4842.039662542957,98.76344900577377,85.71428571428571,93.17623956799213,986956
2022-01-17,62.86826036579731,-113.8636444791279,2126.919157086144,3741.919157086144,50.58973956658313,63.26530612244898,82.99319727891155,1108186
2022-01-18,61.257315838061174,-66.57896578265262,1889.0531107395145,4064.0531107395145,51.59183230288709,70.40816326530613,73.12925170068026,1240659
2022-01-19,62.69344584561976,39.502480680113585,735.9595990127709,5650.959599012771,97.0172467908326,90.82568807339449,74.83305248704984,2306986
2022-01-20,62.53318943536334,-94.43946750307923,2409.588456920872,4019.588456920872,57.928812279307344,61.46788990825688,74.23391374898581,1210863
2022-01-21,63.518773430656076,-58.88017234564309,2298.925497230077,4188.925497230077,31.741366502012685,63.46153846153846,71.91837214772993,855764
2022-01-24,63.88748294734766,-123.02718273304387,3495.239428357927,2995.239428357927,-0.1759757588343869,38.613861386138616,54.51442991864463,1188282
2022-01-25,62.33969279283813,-159.87123166070586,4757.885315901745,1857.8853159017453,-51.44281194944745,13.861386138613863,38.645595328763626,1374645
2022-01-26,58.75142920457455,-11.380582777950842,3469.3046731088034,3124.3046731088034,-17.606000857013836,39.603960396039604,30.69306930693067,1201765
2022-01-27,56.068918319233475,-19.327226884764265,3729.525506479018,2644.525506479018,-22.327590797234464,30.927835051546392,28.13106052873327,1367166
2022-01-28,52.63425335026962,53.82434981579168,2735.755197604005,3155.755197604005,6.464263851111354,49.48453608247423,40.00544384335338,1347468
2022-02-03,49.48022457767054,30.259573638680784,2777.757385314697,2647.757385314697,8.66670943014161,46.391752577319586,42.26804123711338,1147713
2022-02-04,48.94114841430165,97.21270782703728,1621.5287566842817,3461.5287566842817,37.857342350089795,70.10309278350515,55.32646048109964,959271
2022-02-07,47.48812445081744,76.77049298423528,1385.312702987736,3400.312702987736,63.71731284042507,75.25773195876289,63.917525773195855,1320184
2022-02-08,46.95350554964547,37.546920764729805,1460.1469842286315,2980.1469842286315,63.46063764821271,73.19587628865979,72.85223367697593,912942
2022-02-09,49.67806861698051,135.3027717081394,-68.86194433266792,4696.138055667332,122.02594889904482,100.0,82.81786941580754,1664754
2022-02-10,53.90288404922628,109.26524166330468,-156.4414070480052,5488.558592951995,148.36161743018855,90.22556390977444,87.8071467328114,1849551
2022-02-11,57.51916688561123,214.15971872368021,-1605.040792452157,8789.959207547843,185.20316880200792,97.72727272727273,95.98427887901569,3041487
2022-02-14,61.626318330809134,24.990536210553444,185.18440316265333,7835.184403162653,146.3823544624248,84.0909090909091,90.6812485759854,1347876
2022-02-15,64.82626473036694,-38.68942874781291,916.6643046005192,7686.664304600519,114.66065828782521,80.68181818181817,87.49999999999999,1176048
2022-02-16,67.2933837450629,-1.1434941121507478,642.7875013529774,8772.787501352977,108.62542262839091,90.9090909090909,85.2272727272727,1275056
2022-02-17,71.68307496507619,78.7379605027725,-169.84743972650904,10830.152560273491,135.97243753821508,94.84536082474226,88.81208997188376,1910402
2022-02-18,74.7329010833158,-10.665470089590258,894.012502441532,10629.012502441532,115.68181369415235,91.75257731958763,92.50234301780692,1154769
2022-02-21,76.8728076925112,-92.97237436682123,2106.959230391134,9996.959230391134,93.17775298308717,82.75862068965517,89.78551961132833,739225
2022-02-22,78.84088109853829,-108.86884924321667,2735.0490428678895,9640.04904286789,72.52220147826048,79.64071856287424,84.71730552403899,1157939
2022-02-23,78.79488163414847,-126.73146460103773,3450.2429102518145,9030.242910251814,74.10982343972367,73.75,78.7164464175098,1004616
2022-02-24,74.70598874917575,-186.08266573394195,4747.865119155998,7307.865119155998,35.422492372086076,52.816901408450704,68.73587332377497,1171771
2022-02-25,70.46542329893288,-181.74885446376302,5270.900460916382,5760.900460916382,3.07489676322737,41.42857142857143,55.99849094567403,1726262
2022-02-28,66.73141026804484,-127.73880477722534,5227.5596024314,5087.5596024314,-3.8453841815716077,35.38461538461539,43.21002940721249,1801796
2022-03-02,60.44639463675751,-223.82226335990947,7242.08936303293,2367.08936303293,-54.07593546929312,1.5267175572519083,26.11330145681289,2250940
2022-03-03,54.63227090847569,-76.5825834782948,6268.150529865845,2768.150529865845,-55.21061425489961,13.740458015267176,16.883930319044804,893191
2022-03-04,47.89440240388966,-61.98351202542665,6565.862969882706,1875.8629698827062,-77.9174100451252,10.218978102189782,8.49538455823627,708726
2022-03-07,41.90819641768367,-108.80885641707607,8098.881738056807,578.8817380568071,-111.09810420431936,1.935483870967742,8.63163999614155,1162143
2022-03-08,35.58424573889428,-102.08644602250172,9341.554672856437,16.55467285643681,-135.47211235357383,3.3707865168539324,5.1750828300038,1225809
2022-03-10,32.89315435021185,59.33249671171643,8034.673674381163,1459.6736743811634,-94.4583234705976,18.53932584269663,7.948532076839416,1856122
2022-03-11,28.994066823771732,130.42569181556888,7165.621229882847,2535.621229882847,-75.3477127771388,30.357142857142854,17.422418405564454,1159391
2022-03-14,28.05002123129153,102.5897706227639,7329.133090298317,2619.1330902983173,-62.79791599612001,28.915662650602407,25.937377116813945,1420509
2022-03-15,28.816086441801183,157.56212162651963,5985.14559969306,3750.14559969306,-37.27941924648161,41.566265060240966,33.613023522662054,1609450
2022-03-16,29.892236626888444,101.65207643336493,6082.716944581167,3627.716944581167,-23.082940457827196,38.55421686746988,36.3453815261044,1037361
2022-03-17,31.325021865999776,116.15028195571509,5357.137973874109,4292.137973874109,-2.9453927482864817,58.46153846153847,46.194006796416424,1126300
2022-03-18,34.61327649839667,78.02776939848823,5149.631788043313,4269.631788043313,-18.994308347764388,65.78947368421053,54.26840967107294,1727395
2022-03-21,38.147488676676645,31.080396548188688,4819.891784170621,3739.8917841706207,-16.080009432468273,69.38775510204081,64.54625574926325,571740
2022-03-22,40.963734874565354,73.52760510993363,3356.602784849747,4266.602784849747,10.297136639744847,85.71428571428571,73.63050483351232,633403
2022-03-23,47.03088493761705,118.55873729202104,1787.3495939326458,5202.349593932646,62.304577782789124,93.85964912280701,82.98722997971116,1105330
2022-03-24,51.95023977632674,92.37916684313186,1054.582865809767,5414.582865809767,77.41402903030529,98.29059829059828,92.62151104256365,992308
2022-03-25,56.18364525973222,19.53704990983259,1132.6342207328198,4837.63422073282,87.59628505005747,89.91596638655463,94.0220712666533,1031885
2022-03-28,62.09982459696418,-8.578841714963012,1176.946154694524,4711.946154694524,78.55600635249385,88.23529411764706,92.1472862649333,872842
2022-03-29,68.66363946372435,-32.694832918843275,1415.0079744710602,4525.00797447106,77.11960164810526,81.81818181818183,86.65648077412781,723910
2022-03-30,69.87517792526282,-72.11034492763167,1983.1957252754073,3918.1957252754073,48.58246570529346,68.75,79.60115864527627,928572
2022-03-31,70.65517792526282,-45.49440645672264,1938.9694899459791,3958.969489945979,54.98511807882339,67.85714285714286,72.80844155844154,860504
2022-04-01,71.20351847360335,-48.98222478312161,2213.353919815483,3718.353919815483,28.092764100267704,59.210526315789465,65.27255639097741,768593
2022-04-04,68.5462522550976,-29.562535585550744,2192.6128354149405,3722.6128354149405,37.46731195660144,55.38461538461539,60.817428185849224,648872
2022-04-05,62.26337384318693,-111.60729252961667,3472.7263328069384,2022.7263328069384,-14.305178509668616,12.307692307692308,42.3009446693657,1160428
2022-04-06,57.70337384318693,-45.285293896472375,2736.867673984074,1671.867673984074,-38.634705486655484,23.076923076923077,30.256410256410238,815062
2022-04-07,52.912582476280456,-71.22372349768884,3347.0950066510704,677.0950066510704,-83.96468234728582,13.333333333333334,16.23931623931622,1212215
2022-04-08,48.22718793477081,-57.74063779782301,3719.8909377688324,369.8909377688324,-111.92398470881768,7.6923076923076925,14.700854700854684,709408
2022-04-11,44.49986522998796,18.166485221661965,3015.3705342561225,905.3705342561225,-92.76241593124199,24.358974358974358,15.12820512820511,870253
2022-04-12,40.392841818616716,17.498291887270668,3138.384853674499,883.384853674499,-72.78446834920297,21.794871794871796,17.948717948717928,750297
2022-04-13,36.43956748233353,42.219632812854684,2838.384853674499,1183.384853674499,-69.17359049129234,29.48717948717949,25.21367521367519,682653
2022-04-14,33.74475137260449,30.408350258054845,2944.0142032938675,1159.0142032938675,-56.54215927649217,29.166666666666668,26.8162393162393,886722
2022-04-15,30.94361613400638,15.394286372614012,3157.130750570708,1057.1307505707082,-66.27756913117767,23.61111111111111,27.421652421652407,767155
2022-04-18,28.396395410854733,5.506522924782068,3382.972615869163,952.9726158691628,-75.60049440247387,20.967741935483872,24.581839904420534,382683
2022-04-19,31.17900410650691,69.53703789540046,2452.972615869163,1882.9726158691628,-28.519906843910636,50.0,31.526284348864976,778218
2022-04-20,34.214017573224886,58.32034530787111,2110.518886981459,2000.5188869814592,5.255790779881692,60.71428571428571,43.894009216589836,902902
