날짜,rsi,macd,upper band diff,lower band diff,CCI,K,D,volume
2023-01-02,,,,,,,,660649
2023-01-03,,,,,,,,863125
2023-01-04,,,,,,,,1087924
2023-01-05,,,,,,,,3871736
2023-01-06,,,,,,,,2806312
2023-01-09,,,,,,,,1983917
2023-01-10,,,,,,,,1940122
2023-01-11,,,,,,,,1389565
2023-01-12,,,,,,,,1231244
2023-01-13,,,,,,,,1631414
2023-01-16,,,,,,,,3988771
2023-01-17,,,,,,,,2079236
2023-01-18,,,,,,,,2108358
2023-01-19,,,,,,85.12820512820512,,1198094
2023-01-20,,,,,,93.84615384615384,,1382953
2023-01-25,,,,,,98.9247311827957,92.63303005238488,1404743
2023-01-26,,,,,,100.0,97.59029500964984,2324170
2023-01-27,,,,,,97.41379310344827,98.77950809541466,1940802
2023-01-30,76.58624018785868,,,,,69.44444444444444,88.95274584929757,1831802
2023-01-31,71.12541069477112,,5611.143965675379,6496.143965675379,23.33890158693668,37.96296296296296,68.27373350361856,2588590
2023-02-01,65.8998158304909,,4219.670850689436,6089.670850689436,21.041507816574054,54.629629629629626,54.01234567901235,1630068
2023-02-02,60.561373940324856,,4729.414586891457,3574.4145868914566,-4.836870072329008,32.407407407407405,41.666666666666664,1722535
2023-02-03,56.755403791071124,,3719.2168513068245,2839.2168513068245,-13.764837950162667,39.81481481481482,42.28395061728395,1342368
2023-02-06,54.25897658900762,,4303.024406775636,1873.0244067756357,-50.16090730441587,11.235955056179774,27.819392426134,1572060
2023-02-07,50.43409179638089,,4442.915458932628,1692.915458932628,-59.7631598093153,9.89010989010989,20.31362658703483,1339208
2023-02-08,47.5904985451269,,3647.768975131192,2277.768975131192,-18.551648331995107,26.373626373626376,15.833230439972013,1964414
2023-02-09,44.32495183130432,,5263.417436151816,883.4174361518162,-75.46042403778154,2.9702970297029703,13.078011097813077,2265859
2023-02-10,42.05522476940267,,4090.094047287508,1800.0940472875081,-69.46841999158106,24.752475247524753,18.032132883618033,1465602
2023-02-13,40.04822731393194,,4327.305978029341,1362.3059780293406,-63.14771293247678,18.81188118811881,15.511551155115512,1443688
2023-02-14,39.25457652028114,,5824.183063420634,319.1830634206344,-110.12761629171689,0.9090909090909091,14.824482448244824,2034580
2023-02-15,35.67335802174016,,7355.000754033994,-374.99924596600613,-152.119051904245,2.898550724637681,7.5398409406158,2578534
2023-02-16,32.771924854147294,,7600.262978264764,110.26297826476366,-143.9517686061229,6.569343065693431,3.4589948998073403,1633018
2023-02-17,29.798035288443167,,7165.927184395638,1010.9271843956376,-109.90671192967191,15.517241379310345,8.328378389880486,1499760
2023-02-20,29.346806409794937,,6664.990022437691,1774.9900224376906,-90.16068675585434,25.471698113207548,15.852760852737106,790817
2023-02-21,29.66426672725525,91.21271611384091,6194.797160507675,2229.7971605076746,-68.92155669474312,30.18867924528302,23.725872912600305,1091989
2023-02-22,31.8477511768994,34.83837822731405,6574.215549306136,1684.2155493061364,-75.37797825420957,16.037735849056602,23.89937106918239,1422983
2023-02-23,33.96409314702993,64.18315687567264,5514.6187717321955,1949.6187717321955,-66.12237780905954,22.641509433962266,22.955974842767294,1176055
2023-02-24,35.59609750630702,64.86578796907189,4579.58337477508,1814.5833747750803,-61.10008198133629,24.528301886792452,21.069182389937108,1357069
2023-02-27,35.590119177748036,38.64377071376326,4362.895611268425,1477.8956112684245,-66.26697178849689,18.867924528301888,22.0125786163522,1084391
2023-02-28,35.88974464591284,63.09143200994355,3753.97057543938,1938.97057543938,-52.339522799143566,31.11111111111111,24.835779175401814,1507797
2023-03-02,36.20950331861268,-18.49715057382017,4508.846357983697,868.8463579836971,-79.10247155107423,5.952380952380952,18.643805530597984,2032494
2023-03-03,34.271230923146206,-37.374675159397995,5034.621832933197,514.6218329331969,-100.85046154347503,0.0,12.354497354497354,1495245
2023-03-06,31.850103663309273,-6.897393894821363,4749.984520079815,689.9845200798154,-107.49230724183138,9.782608695652174,5.244996549344374,1613174
2023-03-07,30.405681797834774,-2.328831128845266,4824.814815224701,679.8148152247013,-103.83304075784612,10.344827586206897,6.709145427286355,1493635
2023-03-08,30.778839204287713,4.280483778820283,4836.415150677472,711.4151506774724,-90.10868204608873,3.4482758620689653,7.858570714642677,1721848
2023-03-09,30.75744882995616,8.730592468347623,4600.725230775468,590.7252307754679,-97.46182620593338,0.0,4.597701149425286,2498303
2023-03-10,31.275230394294095,-13.20354600676881,5123.581663563877,333.58166356387665,-127.44226128902265,10.0,4.482758620689654,1933663
2023-03-13,31.068068512080423,27.12710780558806,4416.130425857948,631.1304258579476,-115.81573438675025,22.093023255813954,10.697674418604649,1243036
2023-03-14,28.630266690453187,-23.27637423898829,5008.767126674691,-106.2328733253089,-129.4815824588434,2.3529411764705883,11.481988144094847,1581214
2023-03-15,26.33429541003835,28.04550733833576,4495.423463029954,480.4234630299543,-108.85475555873847,10.588235294117647,11.678066575467396,1361596
2023-03-16,22.499068137311077,-25.18629985271614,5635.285229453468,-19.714770546532236,-131.49994399040085,2.0408163265306123,4.993997599039615,2049117
2023-03-17,20.449842473594263,12.208555243634471,5601.398570256475,481.39857025647507,-114.30190610823617,5.263157894736842,5.9640698384616995,2886686
2023-03-20,19.49571403322729,38.633833621188614,5391.187887992717,936.1878879927172,-103.08805122621304,16.50485436893204,7.936276196733163,1474283
2023-03-21,19.525035637918744,59.860650956149115,4937.459357390711,1367.4593573907114,-79.56112004218043,22.0,14.58933742122296,1645690
