날짜,rsi,macd,upper band diff,lower band diff,CCI,K,D,volume
2023-01-02,,,,,,,,343924
2023-01-03,,,,,,,,408959
2023-01-04,,,,,,,,315699
2023-01-05,,,,,,,,429569
2023-01-06,,,,,,,,623730
2023-01-09,,,,,,,,385166
2023-01-10,,,,,,,,353353
2023-01-11,,,,,,,,380877
2023-01-12,,,,,,,,923206
2023-01-13,,,,,,,,955702
2023-01-16,,,,,,,,511954
2023-01-17,,,,,,,,857265
2023-01-18,,,,,,,,729047
2023-01-19,,,,,,96.0352422907489,,740911
2023-01-20,,,,,,85.46255506607929,,618861
2023-01-25,,,,,,76.2114537444934,85.90308370044052,713081
2023-01-26,,,,,,70.04405286343612,77.23935389133628,699880
2023-01-27,,,,,,55.06607929515418,67.1071953010279,3464391
2023-01-30,63.808412848522224,,,,,44.70046082949309,56.60353099602779,510831
2023-01-31,63.29766512740865,,6202.586518488031,6587.586518488031,9.969420042830423,44.66019417475729,48.14224476646819,491127
2023-02-01,62.49324523790589,,5317.251251232839,7462.251251232839,14.270778701175935,54.36893203883495,47.90986234769511,451822
2023-02-02,62.20823543638666,,6518.093128114102,6003.093128114102,4.080897295628404,39.48717948717949,46.17210190025724,670330
2023-02-03,60.20646101030259,,6661.412262942635,5626.412262942635,-15.686000169556328,14.184397163120568,36.013502896378334,366365
2023-02-06,55.93926589842083,,7247.589392652881,4542.589392652881,-31.24574206146098,12.903225806451612,22.191600818917223,550398
2023-02-07,51.66729030591995,,6627.506861474416,3967.506861474416,-37.04904673901355,16.129032258064516,14.405551742545564,342509
2023-02-08,45.763016801646444,,6648.373130347682,3068.3731303476816,-48.47907789372079,12.258064516129032,13.763440860215054,288510
2023-02-09,39.871239587444336,,5367.801048717127,3667.801048717127,-36.706222117539326,26.451612903225808,18.27956989247312,405455
2023-02-10,34.40773126478108,,5368.916549231777,2383.916549231777,-40.65226526573216,20.915032679738562,19.874903366364467,202558
2023-02-13,31.971663267737473,,4897.466781987641,2737.4667819876413,-49.488042764521246,31.297709923664126,26.221451835542833,233884
2023-02-14,31.414670240026084,,4236.972486061437,3406.972486061437,-20.406507281664286,43.90243902439025,32.03839387593098,308400
2023-02-15,32.02794848363608,,5598.177711916724,2198.1777119167236,-44.12767778189721,29.545454545454547,34.915201164502975,355185
2023-02-16,34.31946201124853,,5150.303410230015,2505.3034102300153,-51.673728043047284,36.58536585365854,36.67775314116778,245935
2023-02-17,39.38079826535587,,4455.27064483639,2565.2706448363897,-42.581478843535315,40.243902439024396,35.45824094604583,242054
2023-02-20,42.22090666643988,,3964.8333914482355,1594.8333914482355,-43.68364727878361,26.82926829268293,34.552845528455286,202559
2023-02-21,43.99216832880553,70.2366612230444,1734.9616996803743,2524.9616996803743,13.861143644833295,58.82352941176471,41.965566714490684,1107454
2023-02-22,45.28316358946904,-86.87480765296868,3401.8231143863377,171.8231143863377,-82.08457924743111,13.043478260869565,32.89875865510573,1178335
2023-02-23,45.842981347579595,-4.8379980657563735,2140.4437136247216,650.4437136247216,-107.5768088582067,37.735849056603776,36.534285576412685,1331596
2023-02-24,47.42898051666974,108.38132131414092,400.3073356853565,2405.3073356853565,65.6429393405127,70.75471698113208,40.51134809953514,944359
2023-02-27,49.81762466742843,67.9877390006634,517.8775988019697,2427.8775988019697,85.92211371145326,70.75471698113208,59.748427672955984,615092
2023-02-28,52.96227028902094,123.58345155316279,-443.3201916483231,4061.679808351677,160.05288773737547,97.16981132075472,79.55974842767296,1221978
2023-03-02,54.83046952273742,-36.53893169091197,1155.266162341126,2325.266162341126,92.14531389704524,65.09433962264151,77.67295597484276,793953
2023-03-03,55.01133466098203,-125.39600384967665,2707.704513768018,877.7045137680179,-38.9430073543509,35.84905660377358,66.0377358490566,909793
2023-03-06,52.44261457262763,-100.84577100129334,3085.061589136749,675.0615891367488,-82.33792670691281,29.245283018867923,43.39622641509434,430082
2023-03-07,50.101251745746005,-15.621928894093696,2381.3502238044093,1351.3502238044093,-66.12212059107485,42.45283018867924,35.84905660377359,483444
2023-03-08,47.263438956125995,-22.991412952863655,2688.6080015917178,1093.6080015917178,-63.344672359102354,36.79245283018868,36.16352201257862,596621
2023-03-09,47.525275058098565,75.83272908946013,1384.6996632163427,2359.6996632163427,30.63927120176909,62.264150943396224,47.16981132075472,1099112
2023-03-10,48.71733129971095,71.75753580294145,1095.8359127469012,2715.835912746901,19.440982020727752,68.86792452830188,55.974842767295605,688130
2023-03-13,50.299986201480564,-6.056650357191586,1903.7359392299695,1903.7359392299695,-11.342192254262406,53.77358490566038,61.63522012578616,621471
2023-03-14,49.20080658432589,-175.87059076085447,4860.18164151282,-339.8183584871804,-134.46264898968084,1.9417475728155338,41.5277523355926,1041990
2023-03-15,49.33785042785438,-41.75375564094528,3832.9164873017507,802.9164873017507,-101.64509385490072,20.388349514563107,25.367893997679676,447056
2023-03-16,48.74024752459776,38.58704987116027,2977.8744205609837,1692.8744205609837,-74.31943634477099,36.89320388349515,19.7411003236246,561621
2023-03-17,47.000159704176276,59.051191870634966,2567.880281478574,2107.880281478574,13.811691167174155,44.66019417475729,33.98058252427185,855319
2023-03-20,45.68434401301812,62.71957138106169,2261.776907577929,2411.776907577929,41.654189693178566,50.48543689320388,44.01294498381878,616151
2023-03-21,45.65611835764588,30.41163772642605,2468.498204971198,2193.498204971198,-1.1157369807871447,48.97959183673469,48.041740968231956,405698
2023-03-22,44.27504268387867,-25.989188744279836,3104.5451188458537,1519.5451188458537,-17.45288947990444,36.666666666666664,45.377231798868415,366960
